anopheles-darlingi-3.1	ADAC006634-PA	CLIPB	6.4e-45
anopheles-darlingi-3.1	ADAC000858-PA	CLIPB	8.5e-45
anopheles-darlingi-3.1	ADAC009613-PA	CLIPB	1e-44
anopheles-darlingi-3.1	ADAC003241-PA	CLIPB	2.6e-44
anopheles-darlingi-3.1	ADAC001530-PA	CLIPB	2.8e-44
anopheles-darlingi-3.1	ADAC000483-PA	CLIPB	9.6e-44
anopheles-darlingi-3.1	ADAC007657-PA	CLIPB	9.7e-44
anopheles-darlingi-3.1	ADAC007893-PA	CLIPB	1.5e-43
anopheles-darlingi-3.1	ADAC002729-PA	CLIPB	1.6e-43
anopheles-darlingi-3.1	ADAC005935-PA	CLIPB	1.9e-43
anopheles-darlingi-3.1	ADAC004337-PA	CLIPB	2.4e-43
anopheles-darlingi-3.1	ADAC004187-PA	CLIPB	5.4e-42
anopheles-darlingi-3.1	ADAC002728-PA	CLIPB	7.6e-42
anopheles-darlingi-3.1	ADAC007659-PA	CLIPB	8.1e-42
anopheles-darlingi-3.1	ADAC002079-PA	CLIPB	1.1e-41
anopheles-darlingi-3.1	ADAC000857-PA	CLIPB	1.2e-41
anopheles-darlingi-3.1	ADAC006856-PA	CLIPB	1.5e-41
anopheles-darlingi-3.1	ADAC002078-PA	CLIPB	1.8e-41
anopheles-darlingi-3.1	ADAC008940-PA	CLIPB	1.8e-41
anopheles-darlingi-3.1	ADAC002457-PA	CLIPB	2.8e-41
anopheles-darlingi-3.1	ADAC003333-PA	CLIPB	3.5e-41
anopheles-darlingi-3.1	ADAC002458-PA	CLIPB	3.8e-41
anopheles-darlingi-3.1	ADAC004186-PA	CLIPB	5.4e-41
anopheles-darlingi-3.1	ADAC007653-PA	CLIPB	1.1e-40
anopheles-darlingi-3.1	ADAC007660-PA	CLIPB	2.8e-40
anopheles-darlingi-3.1	ADAC001529-PA	CLIPB	6.8e-40
anopheles-darlingi-3.1	ADAC002482-PA	CLIPB	6.9e-40
anopheles-darlingi-3.1	ADAC000475-PA	CLIPB	4e-39
anopheles-darlingi-3.1	ADAC009326-PA	CLIPB	4.3e-39
anopheles-darlingi-3.1	ADAC000855-PA	CLIPB	3.8e-38
anopheles-darlingi-3.1	ADAC007654-PA	CLIPB	5.1e-38
anopheles-darlingi-3.1	ADAC007652-PA	CLIPB	5.4e-38
anopheles-darlingi-3.1	ADAC004788-PA	CLIPB	7.8e-38
anopheles-darlingi-3.1	ADAC005260-PA	CLIPB	9e-38
anopheles-darlingi-3.1	ADAC007437-PA	CLIPB	1.6e-37
anopheles-darlingi-3.1	ADAC007658-PA	CLIPB	3.1e-37
anopheles-darlingi-3.1	ADAC007656-PA	CLIPB	7.1e-37
anopheles-darlingi-3.1	ADAC001728-PA	CLIPB	9.6e-37
anopheles-darlingi-3.1	ADAC007894-PA	CLIPB	2.8e-36
anopheles-darlingi-3.1	ADAC002456-PA	CLIPB	3.7e-36
anopheles-darlingi-3.1	ADAC009374-PA	CLIPB	2.5e-35
anopheles-darlingi-3.1	ADAC005526-PA	CLIPB	2.9e-35
anopheles-darlingi-3.1	ADAC009736-PA	CLIPB	3.4e-35
anopheles-darlingi-3.1	ADAC008780-PA	CLIPB	3.9e-35
anopheles-darlingi-3.1	ADAC002009-PA	CLIPB	6.2e-35
anopheles-darlingi-3.1	ADAC007798-PA	CLIPB	8.9e-35
anopheles-darlingi-3.1	ADAC002014-PA	CLIPB	1.5e-34
anopheles-darlingi-3.1	ADAC007650-PA	CLIPB	2.6e-34
anopheles-darlingi-3.1	ADAC003332-PA	CLIPB	8.7e-34
anopheles-darlingi-3.1	ADAC004341-PA	CLIPB	1e-33
anopheles-darlingi-3.1	ADAC000482-PA	CLIPB	4.8e-33
anopheles-darlingi-3.1	ADAC000469-PA	CLIPB	7.4e-33
anopheles-darlingi-3.1	ADAC006497-PA	CLIPB	1.4e-32
anopheles-darlingi-3.1	ADAC005383-PA	CLIPB	2.1e-32
anopheles-darlingi-3.1	ADAC010596-PA	CLIPB	2.5e-32
anopheles-darlingi-3.1	ADAC009284-PA	CLIPB	2.6e-32
anopheles-darlingi-3.1	ADAC009278-PA	CLIPB	3e-32
anopheles-darlingi-3.1	ADAC007651-PA	CLIPB	3.6e-32
anopheles-darlingi-3.1	ADAC007945-PA	CLIPB	6.4e-32
anopheles-darlingi-3.1	ADAC009286-PA	CLIPB	7.9e-32
anopheles-darlingi-3.1	ADAC000476-PA	CLIPB	1.2e-31
anopheles-darlingi-3.1	ADAC007655-PA	CLIPB	1.6e-31
anopheles-darlingi-3.1	ADAC007796-PA	CLIPB	1.8e-31
anopheles-darlingi-3.1	ADAC007755-PA	CLIPB	1.1e-30
anopheles-darlingi-3.1	ADAC009285-PA	CLIPB	2e-29
anopheles-darlingi-3.1	ADAC007378-PA	CLIPB	4.5e-29
anopheles-darlingi-3.1	ADAC003685-PA	CLIPB	7.8e-29
anopheles-darlingi-3.1	ADAC007187-PA	CLIPB	8.2e-29
anopheles-darlingi-3.1	ADAC004854-PA	CLIPB	1.5e-28
anopheles-darlingi-3.1	ADAC004451-PA	CLIPB	2.5e-28
anopheles-darlingi-3.1	ADAC007795-PA	CLIPB	6.4e-28
anopheles-darlingi-3.1	ADAC005261-PA	CLIPB	1e-26
anopheles-darlingi-3.1	ADAC000414-PA	CLIPB	1.7e-24
anopheles-darlingi-3.1	ADAC001225-PA	CLIPB	6.3e-22
anopheles-darlingi-3.1	ADAC003696-PA	CLIPB	2.9e-21
anopheles-darlingi-3.1	ADAC006972-PA	CLIPB	7.1e-21
anopheles-darlingi-3.1	ADAC008632-PA	CLIPB	1.1e-20
anopheles-darlingi-3.1	ADAC003144-PA	CLIPB	1.2e-18
anopheles-darlingi-3.1	ADAC003580-PA	CLIPB	1.2e-17
anopheles-darlingi-3.1	ADAC001226-PA	CLIPB	4.7e-17
anopheles-darlingi-3.1	ADAC009288-PA	CLIPB	6.6e-16
anopheles-darlingi-3.1	ADAC007797-PA	CLIPB	1.2e-15
anopheles-darlingi-3.1	ADAC009292-PA	CLIPB	1.3e-13
anopheles-darlingi-3.1	ADAC003199-PA	CLIPB	2.2e-12
anopheles-darlingi-3.1	ADAC009293-PA	CLIPB	2.4e-12
anopheles-darlingi-3.1	ADAC006638-PA	CLIPB	5.1e-11
anopheles-darlingi-3.1	ADAC005780-PA	CLIPB	3.1e-09
anopheles-darlingi-3.1	ADAC000359-PA	CLIPB	2.3e-08
anopheles-darlingi-3.1	ADAC002478-PA	CLIPB	7.4e-07
anopheles-darlingi-3.1	ADAC005878-PA	CLIPC	2e-273
anopheles-darlingi-3.1	ADAC006960-PA	CLIPC	1.2e-155
anopheles-darlingi-3.1	ADAC000108-PA	CLIPC	6.4e-132
anopheles-darlingi-3.1	ADAC003250-PA	CLIPC	7e-114
anopheles-darlingi-3.1	ADAC002532-PA	CLIPC	1.4e-107
anopheles-darlingi-3.1	ADAC004839-PA	CLIPC	1.3e-106
anopheles-darlingi-3.1	ADAC007764-PA	CLIPC	1.4e-104
anopheles-darlingi-3.1	ADAC000505-PA	CLIPC	1.1e-103
anopheles-darlingi-3.1	ADAC006210-PA	CLIPC	1.5e-100
anopheles-darlingi-3.1	ADAC000504-PA	CLIPC	2.9e-96
anopheles-darlingi-3.1	ADAC004841-PA	CLIPC	4.3e-94
anopheles-darlingi-3.1	ADAC000507-PA	CLIPC	1e-93
anopheles-darlingi-3.1	ADAC010530-PA	CLIPC	6.5e-92
anopheles-darlingi-3.1	ADAC005374-PA	CLIPC	3.2e-88
anopheles-darlingi-3.1	ADAC004338-PA	CLIPC	2.5e-86
anopheles-darlingi-3.1	ADAC003433-PA	CLIPC	6e-84
anopheles-darlingi-3.1	ADAC000506-PA	CLIPC	1.1e-79
anopheles-darlingi-3.1	ADAC006471-PA	CLIPC	2.1e-77
anopheles-darlingi-3.1	ADAC002330-PA	CLIPC	6.2e-77
anopheles-darlingi-3.1	ADAC003431-PA	CLIPC	1.8e-75
anopheles-darlingi-3.1	ADAC006621-PA	CLIPC	3.8e-75
anopheles-darlingi-3.1	ADAC003700-PA	CLIPC	2.6e-74
anopheles-darlingi-3.1	ADAC006330-PA	CLIPC	6.5e-74
anopheles-darlingi-3.1	ADAC003432-PA	CLIPC	6.4e-73
anopheles-darlingi-3.1	ADAC010531-PA	CLIPC	9.4e-73
anopheles-darlingi-3.1	ADAC002623-PA	CLIPC	2.2e-72
anopheles-darlingi-3.1	ADAC008845-PA	CLIPC	4.8e-72
anopheles-darlingi-3.1	ADAC005245-PA	CLIPC	2e-71
anopheles-darlingi-3.1	ADAC006474-PA	CLIPC	4.8e-71
anopheles-darlingi-3.1	ADAC006478-PA	CLIPC	1.3e-69
anopheles-darlingi-3.1	ADAC008847-PA	CLIPC	2.9e-69
anopheles-darlingi-3.1	ADAC005758-PA	CLIPC	4.2e-69
anopheles-darlingi-3.1	ADAC008849-PA	CLIPC	4.7e-69
anopheles-darlingi-3.1	ADAC007805-PA	CLIPC	6.9e-69
anopheles-darlingi-3.1	ADAC000702-PA	CLIPC	7.7e-68
anopheles-darlingi-3.1	ADAC008852-PA	CLIPC	1.1e-67
anopheles-darlingi-3.1	ADAC003594-PA	CLIPC	1.6e-67
anopheles-darlingi-3.1	ADAC009221-PA	CLIPC	5.7e-67
anopheles-darlingi-3.1	ADAC007419-PA	CLIPC	8.4e-66
anopheles-darlingi-3.1	ADAC006968-PA	CLIPC	4.8e-65
anopheles-darlingi-3.1	ADAC005515-PA	CLIPC	5.8e-65
anopheles-darlingi-3.1	ADAC005762-PA	CLIPC	2.4e-64
anopheles-darlingi-3.1	ADAC007807-PA	CLIPC	3.2e-64
anopheles-darlingi-3.1	ADAC003612-PA	CLIPC	2.9e-63
anopheles-darlingi-3.1	ADAC006640-PA	CLIPC	6.1e-63
anopheles-darlingi-3.1	ADAC006241-PA	CLIPC	1.5e-61
anopheles-darlingi-3.1	ADAC005379-PA	CLIPC	1.5e-61
anopheles-darlingi-3.1	ADAC003602-PA	CLIPC	2.3e-61
anopheles-darlingi-3.1	ADAC007806-PA	CLIPC	7.8e-61
anopheles-darlingi-3.1	ADAC007874-PA	CLIPC	8e-61
anopheles-darlingi-3.1	ADAC006970-PA	CLIPC	1.6e-60
anopheles-darlingi-3.1	ADAC004797-PA	CLIPC	4.9e-60
anopheles-darlingi-3.1	ADAC006530-PA	CLIPC	1.6e-59
anopheles-darlingi-3.1	ADAC009341-PA	CLIPC	3.1e-59
anopheles-darlingi-3.1	ADAC000462-PA	CLIPC	2.2e-58
anopheles-darlingi-3.1	ADAC005375-PA	CLIPC	3.3e-58
anopheles-darlingi-3.1	ADAC005380-PA	CLIPC	4.7e-58
anopheles-darlingi-3.1	ADAC005818-PA	CLIPC	6.2e-58
anopheles-darlingi-3.1	ADAC005378-PA	CLIPC	1.2e-57
anopheles-darlingi-3.1	ADAC006401-PA	CLIPC	1.5e-57
anopheles-darlingi-3.1	ADAC004337-PA	CLIPC	7.9e-57
anopheles-darlingi-3.1	ADAC002119-PA	CLIPC	2.9e-56
anopheles-darlingi-3.1	ADAC006635-PA	CLIPC	8.8e-56
anopheles-darlingi-3.1	ADAC004276-PA	CLIPC	1.8e-55
anopheles-darlingi-3.1	ADAC007736-PA	CLIPC	5e-55
anopheles-darlingi-3.1	ADAC004076-PA	CLIPC	8e-55
anopheles-darlingi-3.1	ADAC007158-PA	CLIPC	1.6e-54
anopheles-darlingi-3.1	ADAC010636-PA	CLIPC	2.9e-54
anopheles-darlingi-3.1	ADAC003278-PA	CLIPC	4.5e-54
anopheles-darlingi-3.1	ADAC004339-PA	CLIPC	7.4e-54
anopheles-darlingi-3.1	ADAC006639-PA	CLIPC	1.3e-53
anopheles-darlingi-3.1	ADAC007318-PA	CLIPC	2e-53
anopheles-darlingi-3.1	ADAC003277-PA	CLIPC	5.6e-53
anopheles-darlingi-3.1	ADAC001611-PA	CLIPC	1.1e-52
anopheles-darlingi-3.1	ADAC005381-PA	CLIPC	1.3e-52
anopheles-darlingi-3.1	ADAC006636-PA	CLIPC	3.9e-52
anopheles-darlingi-3.1	ADAC004743-PA	CLIPC	1.1e-51
anopheles-darlingi-3.1	ADAC000463-PA	CLIPC	1.9e-51
anopheles-darlingi-3.1	ADAC002014-PA	CLIPC	2.9e-51
anopheles-darlingi-3.1	ADAC002197-PA	CLIPC	3.9e-51
anopheles-darlingi-3.1	ADAC008858-PA	CLIPC	2.5e-50
anopheles-darlingi-3.1	ADAC000483-PA	CLIPC	5.9e-50
anopheles-darlingi-3.1	ADAC001177-PA	CLIPC	9.5e-50
anopheles-darlingi-3.1	ADAC002956-PA	CLIPC	3.6e-49
anopheles-darlingi-3.1	ADAC006470-PA	CLIPC	1e-48
anopheles-darlingi-3.1	ADAC000173-PA	CLIPC	1.4e-48
anopheles-darlingi-3.1	ADAC004582-PA	CLIPC	1.5e-48
anopheles-darlingi-3.1	ADAC002420-PA	CLIPC	1.8e-48
anopheles-darlingi-3.1	ADAC008460-PA	CLIPC	2.7e-48
anopheles-darlingi-3.1	ADAC004155-PA	CLIPC	5.1e-48
anopheles-darlingi-3.1	ADAC006622-PA	CLIPC	7.1e-48
anopheles-darlingi-3.1	ADAC004186-PA	CLIPC	2e-46
anopheles-darlingi-3.1	ADAC003333-PA	CLIPC	2.5e-46
anopheles-darlingi-3.1	ADAC008637-PA	CLIPC	6e-46
anopheles-darlingi-3.1	ADAC009613-PA	CLIPC	1.4e-45
anopheles-darlingi-3.1	ADAC005259-PA	CLIPC	1.4e-45
anopheles-darlingi-3.1	ADAC008308-PA	CLIPC	1.8e-45
anopheles-darlingi-3.1	ADAC004341-PA	CLIPC	8.6e-45
anopheles-darlingi-3.1	ADAC003717-PA	CLIPC	1.2e-44
anopheles-darlingi-3.1	ADAC007892-PA	CLIPC	5.9e-44
anopheles-darlingi-3.1	ADAC004187-PA	CLIPC	7e-44
anopheles-darlingi-3.1	ADAC000858-PA	CLIPC	1.5e-43
anopheles-darlingi-3.1	ADAC003241-PA	CLIPC	2e-43
anopheles-darlingi-3.1	ADAC006856-PA	CLIPC	6.5e-43
anopheles-darlingi-3.1	ADAC006617-PA	CLIPC	1.5e-42
anopheles-darlingi-3.1	ADAC006545-PA	CLIPC	4.7e-42
anopheles-darlingi-3.1	ADAC008096-PA	CLIPC	1.5e-41
anopheles-darlingi-3.1	ADAC004788-PA	CLIPC	3.1e-41
anopheles-darlingi-3.1	ADAC000856-PA	CLIPC	3.3e-41
anopheles-darlingi-3.1	ADAC009326-PA	CLIPC	4.7e-41
anopheles-darlingi-3.1	ADAC003332-PA	CLIPC	4.9e-41
anopheles-darlingi-3.1	ADAC007905-PA	CLIPC	7e-41
anopheles-darlingi-3.1	ADAC002458-PA	CLIPC	1.5e-40
anopheles-darlingi-3.1	ADAC004346-PA	CLIPC	1.9e-40
anopheles-darlingi-3.1	ADAC002457-PA	CLIPC	3.4e-40
anopheles-darlingi-3.1	ADAC002027-PA	CLIPC	3.6e-39
anopheles-darlingi-3.1	ADAC007657-PA	CLIPC	4.2e-39
anopheles-darlingi-3.1	ADAC002518-PA	CLIPC	8.4e-39
anopheles-darlingi-3.1	ADAC006634-PA	CLIPC	1.1e-38
anopheles-darlingi-3.1	ADAC007659-PA	CLIPC	1.2e-38
anopheles-darlingi-3.1	ADAC000475-PA	CLIPC	1.6e-38
anopheles-darlingi-3.1	ADAC009374-PA	CLIPC	2.7e-38
anopheles-darlingi-3.1	ADAC000857-PA	CLIPC	3.2e-38
anopheles-darlingi-3.1	ADAC002076-PA	CLIPC	4.8e-38
anopheles-darlingi-3.1	ADAC009736-PA	CLIPC	1.1e-37
anopheles-darlingi-3.1	ADAC001530-PA	CLIPC	2.7e-37
anopheles-darlingi-3.1	ADAC001529-PA	CLIPC	2.8e-37
anopheles-darlingi-3.1	ADAC002728-PA	CLIPC	3.4e-37
anopheles-darlingi-3.1	ADAC002729-PA	CLIPC	3.8e-37
anopheles-darlingi-3.1	ADAC007654-PA	CLIPC	3.9e-37
anopheles-darlingi-3.1	ADAC008940-PA	CLIPC	5.2e-37
anopheles-darlingi-3.1	ADAC005935-PA	CLIPC	8.7e-37
anopheles-darlingi-3.1	ADAC007658-PA	CLIPC	1.2e-36
anopheles-darlingi-3.1	ADAC007437-PA	CLIPC	1.7e-36
anopheles-darlingi-3.1	ADAC001728-PA	CLIPC	1.8e-36
anopheles-darlingi-3.1	ADAC002482-PA	CLIPC	7.1e-36
anopheles-darlingi-3.1	ADAC007653-PA	CLIPC	8e-36
anopheles-darlingi-3.1	ADAC007660-PA	CLIPC	1.1e-35
anopheles-darlingi-3.1	ADAC007945-PA	CLIPC	1.4e-35
anopheles-darlingi-3.1	ADAC009286-PA	CLIPC	1.6e-35
anopheles-darlingi-3.1	ADAC000482-PA	CLIPC	3.4e-35
anopheles-darlingi-3.1	ADAC002456-PA	CLIPC	4.9e-35
anopheles-darlingi-3.1	ADAC007650-PA	CLIPC	2e-34
anopheles-darlingi-3.1	ADAC006497-PA	CLIPC	2.7e-34
anopheles-darlingi-3.1	ADAC005260-PA	CLIPC	4.1e-34
anopheles-darlingi-3.1	ADAC000855-PA	CLIPC	4.4e-34
anopheles-darlingi-3.1	ADAC007755-PA	CLIPC	4.7e-34
anopheles-darlingi-3.1	ADAC009284-PA	CLIPC	7.7e-34
anopheles-darlingi-3.1	ADAC000469-PA	CLIPC	2.4e-33
anopheles-darlingi-3.1	ADAC009278-PA	CLIPC	2.7e-33
anopheles-darlingi-3.1	ADAC002009-PA	CLIPC	4.8e-33
anopheles-darlingi-3.1	ADAC008780-PA	CLIPC	1.3e-32
anopheles-darlingi-3.1	ADAC000476-PA	CLIPC	3.6e-32
anopheles-darlingi-3.1	ADAC007652-PA	CLIPC	9.6e-32
anopheles-darlingi-3.1	ADAC007893-PA	CLIPC	1.1e-31
anopheles-darlingi-3.1	ADAC007651-PA	CLIPC	1.4e-31
anopheles-darlingi-3.1	ADAC005383-PA	CLIPC	2.5e-31
anopheles-darlingi-3.1	ADAC005526-PA	CLIPC	6.8e-31
anopheles-darlingi-3.1	ADAC007656-PA	CLIPC	2.3e-30
anopheles-darlingi-3.1	ADAC009285-PA	CLIPC	4.4e-30
anopheles-darlingi-3.1	ADAC007798-PA	CLIPC	1.3e-29
anopheles-darlingi-3.1	ADAC000414-PA	CLIPC	1.5e-29
anopheles-darlingi-3.1	ADAC008958-PA	CLIPC	1.6e-29
anopheles-darlingi-3.1	ADAC007796-PA	CLIPC	2e-29
anopheles-darlingi-3.1	ADAC006972-PA	CLIPC	3.1e-29
anopheles-darlingi-3.1	ADAC004451-PA	CLIPC	3.9e-28
anopheles-darlingi-3.1	ADAC007655-PA	CLIPC	4.5e-28
anopheles-darlingi-3.1	ADAC001225-PA	CLIPC	8e-28
anopheles-darlingi-3.1	ADAC007378-PA	CLIPC	3.9e-27
anopheles-darlingi-3.1	ADAC007894-PA	CLIPC	8.8e-26
anopheles-darlingi-3.1	ADAC010596-PA	CLIPC	2.5e-25
anopheles-darlingi-3.1	ADAC007187-PA	CLIPC	2.9e-25
anopheles-darlingi-3.1	ADAC005261-PA	CLIPC	1.2e-23
anopheles-darlingi-3.1	ADAC002078-PA	CLIPC	1.1e-22
anopheles-darlingi-3.1	ADAC002079-PA	CLIPC	1.3e-22
anopheles-darlingi-3.1	ADAC008632-PA	CLIPC	3.2e-22
anopheles-darlingi-3.1	ADAC007795-PA	CLIPC	5.7e-22
anopheles-darlingi-3.1	ADAC009288-PA	CLIPC	7.1e-21
anopheles-darlingi-3.1	ADAC003685-PA	CLIPC	9.9e-21
anopheles-darlingi-3.1	ADAC003580-PA	CLIPC	9e-17
anopheles-darlingi-3.1	ADAC001226-PA	CLIPC	1.4e-16
anopheles-darlingi-3.1	ADAC003696-PA	CLIPC	3e-16
anopheles-darlingi-3.1	ADAC009293-PA	CLIPC	3.2e-16
anopheles-darlingi-3.1	ADAC009292-PA	CLIPC	5.5e-16
anopheles-darlingi-3.1	ADAC006638-PA	CLIPC	8.4e-13
anopheles-darlingi-3.1	ADAC003199-PA	CLIPC	2.3e-12
anopheles-darlingi-3.1	ADAC003144-PA	CLIPC	1.3e-09
anopheles-darlingi-3.1	ADAC005780-PA	CLIPC	9.9e-09
anopheles-darlingi-3.1	ADAC007797-PA	CLIPC	1.6e-07
anopheles-darlingi-3.1	ADAC000359-PA	CLIPC	1.4e-06
anopheles-darlingi-3.1	ADAC002478-PA	CLIPC	2.1e-06
anopheles-darlingi-3.1	ADAC005878-PA	CLIPD	7.4e-150
anopheles-darlingi-3.1	ADAC005374-PA	CLIPD	1.5e-123
anopheles-darlingi-3.1	ADAC005758-PA	CLIPD	1.4e-107
anopheles-darlingi-3.1	ADAC006241-PA	CLIPD	1.9e-107
anopheles-darlingi-3.1	ADAC006621-PA	CLIPD	8.5e-106
anopheles-darlingi-3.1	ADAC000702-PA	CLIPD	1.3e-104
anopheles-darlingi-3.1	ADAC001611-PA	CLIPD	2.8e-104
anopheles-darlingi-3.1	ADAC006471-PA	CLIPD	8.8e-104
anopheles-darlingi-3.1	ADAC005245-PA	CLIPD	6.9e-101
anopheles-darlingi-3.1	ADAC007158-PA	CLIPD	2.4e-96
anopheles-darlingi-3.1	ADAC006478-PA	CLIPD	1.1e-95
anopheles-darlingi-3.1	ADAC003277-PA	CLIPD	7.5e-90
anopheles-darlingi-3.1	ADAC003278-PA	CLIPD	1.9e-89
anopheles-darlingi-3.1	ADAC006960-PA	CLIPD	3.7e-89
anopheles-darlingi-3.1	ADAC003433-PA	CLIPD	6.4e-88
anopheles-darlingi-3.1	ADAC007318-PA	CLIPD	8.7e-88
anopheles-darlingi-3.1	ADAC006474-PA	CLIPD	8.2e-87
anopheles-darlingi-3.1	ADAC003431-PA	CLIPD	1.5e-86
anopheles-darlingi-3.1	ADAC005379-PA	CLIPD	2e-86
anopheles-darlingi-3.1	ADAC002623-PA	CLIPD	2.3e-81
anopheles-darlingi-3.1	ADAC006330-PA	CLIPD	2.5e-81
anopheles-darlingi-3.1	ADAC005378-PA	CLIPD	2.1e-79
anopheles-darlingi-3.1	ADAC005375-PA	CLIPD	3.6e-79
anopheles-darlingi-3.1	ADAC005818-PA	CLIPD	6.4e-79
anopheles-darlingi-3.1	ADAC005380-PA	CLIPD	1e-78
anopheles-darlingi-3.1	ADAC005515-PA	CLIPD	1e-78
anopheles-darlingi-3.1	ADAC005381-PA	CLIPD	5.5e-78
anopheles-darlingi-3.1	ADAC000108-PA	CLIPD	4.9e-77
anopheles-darlingi-3.1	ADAC008849-PA	CLIPD	5.9e-77
anopheles-darlingi-3.1	ADAC002119-PA	CLIPD	2.2e-76
anopheles-darlingi-3.1	ADAC007807-PA	CLIPD	5e-74
anopheles-darlingi-3.1	ADAC009341-PA	CLIPD	7.8e-74
anopheles-darlingi-3.1	ADAC003594-PA	CLIPD	8.2e-74
anopheles-darlingi-3.1	ADAC008852-PA	CLIPD	9.8e-74
anopheles-darlingi-3.1	ADAC003432-PA	CLIPD	1.2e-73
anopheles-darlingi-3.1	ADAC008847-PA	CLIPD	1.2e-73
anopheles-darlingi-3.1	ADAC010636-PA	CLIPD	4.6e-73
anopheles-darlingi-3.1	ADAC007805-PA	CLIPD	6.4e-73
anopheles-darlingi-3.1	ADAC008845-PA	CLIPD	2.5e-72
anopheles-darlingi-3.1	ADAC008460-PA	CLIPD	5.1e-72
anopheles-darlingi-3.1	ADAC006635-PA	CLIPD	6e-72
anopheles-darlingi-3.1	ADAC009221-PA	CLIPD	5.2e-71
anopheles-darlingi-3.1	ADAC006968-PA	CLIPD	2.7e-70
anopheles-darlingi-3.1	ADAC007419-PA	CLIPD	5e-70
anopheles-darlingi-3.1	ADAC006639-PA	CLIPD	6.1e-70
anopheles-darlingi-3.1	ADAC002197-PA	CLIPD	7.7e-70
anopheles-darlingi-3.1	ADAC002532-PA	CLIPD	9.6e-70
anopheles-darlingi-3.1	ADAC006636-PA	CLIPD	1.6e-69
anopheles-darlingi-3.1	ADAC007764-PA	CLIPD	5.6e-68
anopheles-darlingi-3.1	ADAC006470-PA	CLIPD	1.2e-67
anopheles-darlingi-3.1	ADAC002956-PA	CLIPD	4.9e-67
anopheles-darlingi-3.1	ADAC003612-PA	CLIPD	1e-66
anopheles-darlingi-3.1	ADAC003250-PA	CLIPD	1.7e-66
anopheles-darlingi-3.1	ADAC004743-PA	CLIPD	4.2e-65
anopheles-darlingi-3.1	ADAC006530-PA	CLIPD	9e-65
anopheles-darlingi-3.1	ADAC004839-PA	CLIPD	3.1e-64
anopheles-darlingi-3.1	ADAC006640-PA	CLIPD	3.8e-64
anopheles-darlingi-3.1	ADAC006622-PA	CLIPD	1.1e-63
anopheles-darlingi-3.1	ADAC006970-PA	CLIPD	1.5e-63
anopheles-darlingi-3.1	ADAC007736-PA	CLIPD	2.3e-63
anopheles-darlingi-3.1	ADAC004076-PA	CLIPD	5.8e-63
anopheles-darlingi-3.1	ADAC003602-PA	CLIPD	6.1e-63
anopheles-darlingi-3.1	ADAC002420-PA	CLIPD	8.4e-63
anopheles-darlingi-3.1	ADAC007806-PA	CLIPD	2.5e-61
anopheles-darlingi-3.1	ADAC010530-PA	CLIPD	1.8e-60
anopheles-darlingi-3.1	ADAC007187-PA	CLIPD	3.9e-60
anopheles-darlingi-3.1	ADAC002076-PA	CLIPD	6.4e-60
anopheles-darlingi-3.1	ADAC006617-PA	CLIPD	1.6e-59
anopheles-darlingi-3.1	ADAC005762-PA	CLIPD	2.9e-59
anopheles-darlingi-3.1	ADAC004338-PA	CLIPD	8.9e-59
anopheles-darlingi-3.1	ADAC000173-PA	CLIPD	8.6e-58
anopheles-darlingi-3.1	ADAC000462-PA	CLIPD	3e-57
anopheles-darlingi-3.1	ADAC004582-PA	CLIPD	5.9e-57
anopheles-darlingi-3.1	ADAC004155-PA	CLIPD	1.2e-56
anopheles-darlingi-3.1	ADAC005259-PA	CLIPD	1.7e-55
anopheles-darlingi-3.1	ADAC004276-PA	CLIPD	4.4e-55
anopheles-darlingi-3.1	ADAC000504-PA	CLIPD	4.6e-55
anopheles-darlingi-3.1	ADAC008858-PA	CLIPD	1.1e-54
anopheles-darlingi-3.1	ADAC006856-PA	CLIPD	1.5e-54
anopheles-darlingi-3.1	ADAC003241-PA	CLIPD	3.2e-54
anopheles-darlingi-3.1	ADAC006401-PA	CLIPD	3.5e-54
anopheles-darlingi-3.1	ADAC000483-PA	CLIPD	5.8e-54
anopheles-darlingi-3.1	ADAC003717-PA	CLIPD	1.4e-53
anopheles-darlingi-3.1	ADAC000463-PA	CLIPD	1.9e-53
anopheles-darlingi-3.1	ADAC006210-PA	CLIPD	3e-53
anopheles-darlingi-3.1	ADAC001177-PA	CLIPD	4.1e-53
anopheles-darlingi-3.1	ADAC004346-PA	CLIPD	8.3e-53
anopheles-darlingi-3.1	ADAC001530-PA	CLIPD	2.6e-52
anopheles-darlingi-3.1	ADAC004841-PA	CLIPD	3.9e-52
anopheles-darlingi-3.1	ADAC008308-PA	CLIPD	4.6e-52
anopheles-darlingi-3.1	ADAC002458-PA	CLIPD	8.4e-52
anopheles-darlingi-3.1	ADAC005935-PA	CLIPD	2.3e-51
anopheles-darlingi-3.1	ADAC007892-PA	CLIPD	4.9e-51
anopheles-darlingi-3.1	ADAC000505-PA	CLIPD	5.3e-50
anopheles-darlingi-3.1	ADAC000856-PA	CLIPD	5.5e-50
anopheles-darlingi-3.1	ADAC002457-PA	CLIPD	5.5e-50
anopheles-darlingi-3.1	ADAC002482-PA	CLIPD	7.3e-50
anopheles-darlingi-3.1	ADAC008096-PA	CLIPD	8.8e-50
anopheles-darlingi-3.1	ADAC000858-PA	CLIPD	1.1e-49
anopheles-darlingi-3.1	ADAC008940-PA	CLIPD	2.5e-49
