#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
GMOY011181-PA        -          BGBP                 -           6.6e-102  341.0   0.1    8e-102  340.7   0.1   1.0   1   0   0   1   1   1   1 gram negative binding protein 1-like protein|protein_coding|scf7180000652160:4105800-4111997:-1|gene:GMOY011181
GMOY009418-PA        -          CLIPB                -                  0 2027.4   0.0   4.8e-65  219.4   0.0  13.0   5   3   8  13  13  13  12 Serine protease 13|protein_coding|scf7180000651845:117703-167211:1|gene:GMOY009418
GMOY007343-PA        -          CLIPB                -           2.8e-283  936.9   0.0   5.6e-41  140.3   0.0   8.6   8   0   0   8   8   8   8 hypothetical protein|protein_coding|scf7180000650303:234272-269971:-1|gene:GMOY007343
GMOY005899-PA        -          CLIPB                -           5.3e-192  636.8  35.7   6.3e-64  215.7   0.0   6.5   5   1   1   6   6   6   6 Serine protease 3|protein_coding|scf7180000648788:10630-51320:-1|gene:GMOY005899
GMOY002008-PA        -          CLIPB                -           5.7e-176  584.1   0.0   1.4e-88  296.8   0.0   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000642602:118001-124211:1|gene:GMOY002008
GMOY007649-PA        -          CLIPB                -           8.4e-169  560.5  13.3   5.4e-36  123.9   0.1   5.2   3   1   2   5   5   5   5 Serine protease 15|protein_coding|scf7180000650582:2078-15048:1|gene:GMOY007649
GMOY002729-PA        -          CLIPB                -           3.2e-158  525.7   1.8   4.2e-56  190.0   0.1   4.0   3   1   1   4   4   4   4 Serine protease 1|protein_coding|scf7180000644323:1563-22747:-1|gene:GMOY002729
GMOY002680-PA        -          CLIPB                -           1.4e-155  517.0   2.2   2.4e-46  157.9   0.0   6.4   3   2   3   6   6   6   6 hypothetical protein|protein_coding|scf7180000644232:44761-62073:-1|gene:GMOY002680
GMOY005559-PA        -          CLIPB                -           5.8e-154  511.7   3.7   1.7e-76  257.0   0.4   2.0   2   0   0   2   2   2   2 clip domain serine protease easter precursor|protein_coding|scf7180000648652:98155-104320:-1|gene:GMOY005559
GMOY003357-PA        -          CLIPB                -           4.1e-142  472.7   1.0   1.7e-77  260.3   0.0   3.3   2   1   1   3   3   3   3 hypothetical protein|protein_coding|scf7180000645911:47552-55995:-1|gene:GMOY003357
GMOY008962-PA        -          CLIPB                -           1.9e-139  464.0   0.1   5.7e-49  166.5   0.0   3.1   2   1   1   3   3   3   3 hypothetical protein|protein_coding|scf7180000651717:24872-42679:1|gene:GMOY008962
GMOY006838-PA        -          CLIPB                -           5.3e-117  390.2   1.1     1e-38  132.8   0.0   3.2   3   0   0   3   3   3   3 trypsin-like serine protease precursor|protein_coding|scf7180000649348:1662-7323:-1|gene:GMOY006838
GMOY002535-PA        -          CLIPB                -           6.1e-115  383.4   0.0  7.2e-115  383.2   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000643919:141800-144718:-1|gene:GMOY002535
GMOY003741-PA        -          CLIPB                -           1.4e-113  379.0   5.5   4.3e-60  203.1   0.4   2.1   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scf7180000647035:62850-67289:1|gene:GMOY003741
GMOY006266-PA        -          CLIPB                -           3.2e-110  367.9   0.3  3.9e-110  367.6   0.3   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648930:36521-38010:1|gene:GMOY006266
GMOY009952-PA        -          CLIPB                -           6.4e-105  350.5   1.1  7.9e-105  350.2   1.1   1.0   1   0   0   1   1   1   1 Serine protease 7|protein_coding|scf7180000652000:29535-31714:-1|gene:GMOY009952
GMOY007283-PA        -          CLIPB                -           4.7e-102  341.0  13.8   1.7e-36  125.5   0.7   5.1   3   2   1   4   4   4   4 hypothetical protein|protein_coding|scf7180000650279:36089-40597:-1|gene:GMOY007283
GMOY010649-PA        -          CLIPB                -           1.9e-100  335.8   9.5   2.3e-51  174.4   0.7   2.0   2   0   0   2   2   2   2 Serine protease 2|protein_coding|scf7180000652153:1156089-1172924:1|gene:GMOY010649
GMOY008308-PA        -          CLIPB                -            2.2e-96  322.4   0.7   2.6e-96  322.2   0.7   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651120:29065-30396:1|gene:GMOY008308
GMOY009756-PA        -          CLIPB                -            5.3e-96  321.2   0.0   2.5e-34  118.4   0.0   4.2   3   3   0   3   3   3   3 trypsin|protein_coding|scf7180000651876:8343-19013:-1|gene:GMOY009756
GMOY003994-PA        -          CLIPB                -              2e-94  315.9   0.4   2.4e-94  315.7   0.4   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000647875:538-16878:-1|gene:GMOY003994
GMOY011685-PA        -          CLIPB                -            1.2e-93  313.5   0.3   1.6e-29  102.6   0.0   4.2   3   1   1   4   4   4   4 hypothetical protein|protein_coding|scf7180000652170:13001698-13018377:1|gene:GMOY011685
GMOY001711-PA        -          CLIPB                -            2.3e-91  305.9   1.1   1.6e-82  276.8   0.0   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000641925:44216-56382:1|gene:GMOY001711
GMOY006989-PA        -          CLIPB                -            4.1e-90  301.8   0.0   6.2e-54  182.9   0.0   2.8   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000649843:4555-50916:-1|gene:GMOY006989
GMOY005310-PA        -          CLIPB                -            6.2e-88  294.6   0.5   2.2e-29  102.1   0.0   3.3   3   0   0   3   3   3   3 fat body trypsin|protein_coding|scf7180000648528:62980-70505:-1|gene:GMOY005310
GMOY008964-PA        -          CLIPB                -            7.8e-86  287.7   0.1   8.9e-86  287.5   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651717:49658-51262:-1|gene:GMOY008964
GMOY008966-PA        -          CLIPB                -            2.1e-82  276.4   0.4   2.5e-82  276.2   0.4   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651717:58191-64788:-1|gene:GMOY008966
GMOY005309-PA        -          CLIPB                -            7.5e-74  248.3   0.0     3e-37  128.0   0.0   3.0   1   1   1   2   2   2   2 midgut trypsin|protein_coding|scf7180000648528:54738-56638:-1|gene:GMOY005309
GMOY006770-PA        -          CLIPB                -            1.8e-71  240.5   0.2   2.5e-71  240.0   0.2   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000649303:133122-141514:1|gene:GMOY006770
GMOY000529-PA        -          CLIPB                -            1.1e-68  231.4   0.1   1.8e-38  132.0   0.1   2.2   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scf7180000640002:50885-55223:1|gene:GMOY000529
GMOY007025-PA        -          CLIPB                -            1.7e-68  230.8   0.0   2.3e-68  230.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000649955:10282-12190:-1|gene:GMOY007025
GMOY007106-PA        -          CLIPB                -            4.4e-67  226.1   0.3   7.1e-47  159.7   0.1   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000650162:6370-8810:-1|gene:GMOY007106
GMOY010124-PA        -          CLIPB                -            1.7e-65  220.9   1.1   2.3e-65  220.4   1.1   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652067:165217-175452:1|gene:GMOY010124
GMOY005932-PA        -          CLIPB                -            1.7e-65  220.8   0.0   2.1e-65  220.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648792:532176-541319:1|gene:GMOY005932
GMOY006464-PA        -          CLIPB                -            3.1e-65  220.0   0.6   3.6e-65  219.8   0.6   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000649038:40137-41980:-1|gene:GMOY006464
GMOY003273-PA        -          CLIPB                -            4.6e-65  219.5   2.2   5.6e-65  219.2   2.2   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000645791:109187-111706:1|gene:GMOY003273
GMOY004828-PA        -          CLIPB                -            4.9e-65  219.4   0.7   6.1e-65  219.0   0.7   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648274:43574-49870:-1|gene:GMOY004828
GMOY008626-PA        -          CLIPB                -            6.9e-65  218.9   0.1   6.9e-65  218.9   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651458:7932-11020:-1|gene:GMOY008626
GMOY005029-PA        -          CLIPB                -            1.7e-64  217.5   0.0   2.2e-64  217.2   0.0   1.0   1   0   0   1   1   1   1 Serine protease 11|protein_coding|scf7180000648381:3847-20810:-1|gene:GMOY005029
GMOY006569-PA        -          CLIPB                -            8.8e-62  208.7   0.0   2.3e-61  207.3   0.0   1.7   1   1   0   1   1   1   1 Serine protease 14|protein_coding|scf7180000649145:7165-21359:1|gene:GMOY006569
GMOY011094-PA        -          CLIPB                -            3.5e-60  203.4   0.2   4.3e-60  203.1   0.2   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652160:1977207-1978477:-1|gene:GMOY011094
GMOY010410-PA        -          CLIPB                -            4.1e-60  203.2   0.9   1.3e-59  201.6   0.1   1.9   2   0   0   2   2   1   1 hypothetical protein|protein_coding|scf7180000652140:192351-214911:-1|gene:GMOY010410
GMOY000467-PA        -          CLIPB                -            6.4e-59  199.2   0.1   8.4e-59  198.9   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000639890:98308-99954:-1|gene:GMOY000467
GMOY005806-PA        -          CLIPB                -            1.6e-56  191.4   0.0   1.6e-56  191.4   0.0   1.8   2   0   0   2   2   1   1 hypothetical protein|protein_coding|scf7180000648759:48423-55426:1|gene:GMOY005806
GMOY001391-PA        -          CLIPB                -            6.3e-54  182.8   7.1   1.6e-53  181.5   7.1   1.7   1   0   0   1   1   1   1 Scavenger Receptor Class A, Member 5|protein_coding|scf7180000641341:55827-66394:-1|gene:GMOY001391
GMOY005761-PA        -          CLIPB                -            7.7e-54  182.5   0.1   9.1e-54  182.3   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648743:26338-32312:1|gene:GMOY005761
GMOY002534-PA        -          CLIPB                -            9.9e-53  178.9   0.1   1.3e-52  178.5   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000643919:139034-140943:1|gene:GMOY002534
GMOY007265-PA        -          CLIPB                -            7.4e-52  176.0   0.0   9.7e-52  175.6   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000650269:24119-25402:-1|gene:GMOY007265
GMOY010232-PA        -          CLIPB                -              1e-51  175.6   0.0   1.7e-51  174.9   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652098:36614-41118:1|gene:GMOY010232
GMOY002858-PA        -          CLIPB                -            2.5e-51  174.3   0.2   1.5e-26   92.9   0.0   2.2   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scf7180000644671:103768-114444:-1|gene:GMOY002858
GMOY001713-PA        -          CLIPB                -            1.6e-50  171.6   0.3   3.7e-50  170.5   0.3   1.8   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000641925:91961-96104:-1|gene:GMOY001713
GMOY009608-PA        -          CLIPB                -            2.8e-50  170.8   3.8   2.8e-50  170.8   3.8   1.8   2   1   1   3   3   1   1 hypothetical protein|protein_coding|scf7180000651846:3678857-3693145:1|gene:GMOY009608
GMOY006997-PA        -          CLIPB                -            3.4e-50  170.5   0.0   4.1e-50  170.3   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000649844:83308-85617:1|gene:GMOY006997
GMOY010231-PA        -          CLIPB                -            8.1e-50  169.3   0.0   1.1e-49  168.9   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652098:15926-18843:1|gene:GMOY010231
GMOY008710-PA        -          CLIPB                -              4e-49  167.1   0.4   1.3e-48  165.4   0.4   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651499:576059-578610:1|gene:GMOY008710
GMOY011428-PA        -          CLIPB                -            1.7e-48  164.9   0.0   2.2e-48  164.6   0.0   1.0   1   0   0   1   1   1   1 Trypsin|protein_coding|scf7180000652170:4644326-4645917:1|gene:GMOY011428
GMOY004422-PA        -          CLIPB                -            2.5e-48  164.4   0.0   3.5e-48  163.9   0.0   1.1   1   0   0   1   1   1   1 midgut trypsin|protein_coding|scf7180000648099:19571-20808:-1|gene:GMOY004422
GMOY002542-PA        -          CLIPB                -            3.3e-48  164.0   7.3   2.1e-46  158.1   2.7   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000643919:169850-171865:-1|gene:GMOY002542
GMOY006111-PA        -          CLIPB                -            3.4e-48  164.0   0.0   5.6e-48  163.3   0.0   1.2   1   0   0   1   1   1   1 gonadal trypsin|protein_coding|scf7180000648844:10125-11112:-1|gene:GMOY006111
GMOY008435-PA        -          CLIPB                -            7.1e-47  159.6   0.1   8.7e-47  159.3   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651294:30733-31595:1|gene:GMOY008435
GMOY001223-PA        -          CLIPB                -            1.7e-46  158.4   0.7   2.6e-46  157.8   0.7   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000641053:23596-25118:1|gene:GMOY001223
GMOY010650-PA        -          CLIPB                -              3e-46  157.6   0.2   3.9e-46  157.2   0.2   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652153:1183783-1189226:1|gene:GMOY010650
GMOY002036-PA        -          CLIPB                -            9.7e-46  155.9   0.0   2.7e-25   88.7   0.1   2.1   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scf7180000642607:91235-94756:-1|gene:GMOY002036
GMOY000251-PA        -          CLIPB                -            9.2e-45  152.7   0.1   7.1e-32  110.3   0.0   2.2   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scf7180000639297:12610-21019:-1|gene:GMOY000251
GMOY002862-PA        -          CLIPB                -              7e-44  149.8   0.0   9.9e-44  149.3   0.0   1.1   1   0   0   1   1   1   1 Serine protease 9|protein_coding|scf7180000644679:7156-7944:-1|gene:GMOY002862
GMOY004708-PA        -          CLIPB                -            8.8e-44  149.5   0.3   2.8e-41  141.2   0.3   2.1   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648204:7729-11164:-1|gene:GMOY004708
GMOY004640-PA        -          CLIPB                -            8.2e-42  143.0   0.3   9.6e-42  142.8   0.3   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648171:74289-75164:1|gene:GMOY004640
GMOY007958-PA        -          CLIPB                -            8.2e-42  143.0   0.1   1.5e-41  142.1   0.1   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000650781:21635-22472:-1|gene:GMOY007958
GMOY006686-PA        -          CLIPB                -            1.2e-41  142.5   0.0   2.2e-41  141.6   0.0   1.4   1   1   0   1   1   1   1 trypsin|protein_coding|scf7180000649232:127365-128141:1|gene:GMOY006686
GMOY007713-PA        -          CLIPB                -            2.1e-41  141.6   0.0   3.8e-41  140.8   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000650642:2307-5788:1|gene:GMOY007713
GMOY007795-PA        -          CLIPB                -            3.3e-41  141.0  10.7   6.5e-39  133.5   3.9   4.1   3   1   0   3   3   2   1 hypothetical protein|protein_coding|scf7180000650671:761208-785594:-1|gene:GMOY007795
GMOY005267-PA        -          CLIPB                -            3.5e-41  140.9   0.0   5.9e-41  140.2   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648501:14571-15691:1|gene:GMOY005267
GMOY000251-PC        -          CLIPB                -            2.6e-40  138.1   0.5   4.3e-40  137.4   0.1   1.5   2   0   0   2   2   1   1 hypothetical protein|protein_coding|scf7180000639297:21073-35269:-1|gene:GMOY000251
GMOY006839-PA        -          CLIPB                -              6e-40  136.9   0.1   9.2e-40  136.3   0.1   1.2   1   0   0   1   1   1   1 trypsin-like serine protease precursor|protein_coding|scf7180000649348:12551-19113:-1|gene:GMOY006839
GMOY005266-PA        -          CLIPB                -            1.6e-39  135.4   0.0   2.6e-39  134.8   0.0   1.2   1   1   0   1   1   1   1 midgut trypsin|protein_coding|scf7180000648501:10321-11103:-1|gene:GMOY005266
GMOY007063-PA        -          CLIPB                -            4.4e-39  134.0   0.0   8.1e-39  133.2   0.0   1.3   1   1   0   1   1   1   1 midgut trypsin|protein_coding|scf7180000650063:13373-14149:1|gene:GMOY007063
GMOY009757-PA        -          CLIPB                -            1.8e-38  132.0   0.0   3.9e-38  130.9   0.0   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651876:19259-21588:1|gene:GMOY009757
GMOY010142-PA        -          CLIPB                -            1.2e-37  129.3   0.0   5.8e-37  127.1   0.0   1.8   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652074:7344-8388:-1|gene:GMOY010142
GMOY004572-PA        -          CLIPB                -            2.6e-37  128.2   0.2   3.4e-37  127.8   0.2   1.1   1   0   0   1   1   1   1 Serine protease 8|protein_coding|scf7180000648151:19976-21693:1|gene:GMOY004572
GMOY005265-PA        -          CLIPB                -            4.5e-36  124.1   0.0   9.2e-36  123.1   0.0   1.4   1   1   0   1   1   1   1 trypsin|protein_coding|scf7180000648501:7146-7970:1|gene:GMOY005265
GMOY000525-PA        -          CLIPB                -            1.2e-35  122.7   0.0   2.3e-35  121.8   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000640002:40384-45877:-1|gene:GMOY000525
GMOY009005-PA        -          CLIPB                -            1.3e-35  122.6   0.0   1.8e-35  122.1   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651758:231582-232564:1|gene:GMOY009005
GMOY009415-PA        -          CLIPB                -            4.4e-34  117.6   0.1   2.1e-31  108.8   0.1   2.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651844:865475-866415:-1|gene:GMOY009415
GMOY000672-PA        -          CLIPB                -            5.2e-34  117.4   0.0     3e-33  114.9   0.0   1.8   1   1   0   1   1   1   1 Serine protease 6|protein_coding|scf7180000640286:76772-77693:1|gene:GMOY000672
GMOY009006-PA        -          CLIPB                -            8.7e-34  116.6   0.0   1.3e-33  116.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651758:233668-234661:-1|gene:GMOY009006
GMOY009436-PA        -          CLIPB                -            2.3e-33  115.2   2.3     3e-33  114.9   2.3   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651845:552204-554159:1|gene:GMOY009436
GMOY001499-PA        -          CLIPB                -            2.7e-32  111.7   0.0   5.3e-32  110.7   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000641474:10569-11709:1|gene:GMOY001499
GMOY004877-PA        -          CLIPB                -            1.8e-31  109.0   0.0   2.9e-31  108.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648308:63867-66817:-1|gene:GMOY004877
GMOY003109-PA        -          CLIPB                -            5.7e-31  107.3   0.1   9.7e-31  106.6   0.1   1.3   1   0   0   1   1   1   1 midgut chymotrypsin|protein_coding|scf7180000645365:25-2245:-1|gene:GMOY003109
GMOY004876-PA        -          CLIPB                -              1e-30  106.5   0.0   2.9e-30  105.0   0.0   1.7   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648308:45810-63860:1|gene:GMOY004876
GMOY005045-PA        -          CLIPB                -            2.3e-30  105.4   0.1     9e-30  103.4   0.1   1.8   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648391:37269-47693:1|gene:GMOY005045
GMOY008965-PA        -          CLIPB                -            5.8e-30  104.1   0.0   9.2e-30  103.4   0.0   1.2   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651717:52048-55949:1|gene:GMOY008965
GMOY007946-PA        -          CLIPB                -            3.6e-27   94.9  11.4   5.5e-10   38.4   0.7   4.2   4   0   0   4   4   4   4 hypothetical protein|protein_coding|scf7180000650766:130135-153263:1|gene:GMOY007946
GMOY007278-PA        -          CLIPB                -            4.1e-27   94.7   0.0   5.8e-27   94.2   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000650273:6664-10055:-1|gene:GMOY007278
GMOY007110-PA        -          CLIPB                -            5.2e-27   94.3   0.0   7.8e-27   93.8   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000650184:24387-28815:1|gene:GMOY007110
GMOY004875-PA        -          CLIPB                -            1.4e-26   93.0   0.0   2.9e-26   91.9   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648308:35208-44879:-1|gene:GMOY004875
GMOY004121-PA        -          CLIPB                -            1.6e-26   92.7   0.0     2e-26   92.4   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000647965:78010-78444:-1|gene:GMOY004121
GMOY009004-PA        -          CLIPB                -              5e-26   91.1   0.0   6.8e-26   90.7   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651758:220154-220947:-1|gene:GMOY009004
GMOY000486-PA        -          CLIPB                -            3.1e-25   88.5   3.1   4.5e-25   88.0   3.1   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000639941:36030-37724:1|gene:GMOY000486
GMOY009758-PA        -          CLIPB                -            1.2e-24   86.6   0.0   2.4e-24   85.6   0.0   1.4   1   1   0   1   1   1   1 midgut trypsin|protein_coding|scf7180000651876:27590-28445:-1|gene:GMOY009758
GMOY011373-PA        -          CLIPB                -            9.2e-24   83.7   5.6   2.2e-23   82.4   1.5   2.2   1   1   1   2   2   2   1 hypothetical protein|protein_coding|scf7180000652170:2712189-2721520:1|gene:GMOY011373
GMOY008963-PA        -          CLIPB                -            4.3e-23   81.5   0.0   7.2e-23   80.7   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651717:46543-48639:1|gene:GMOY008963
GMOY010768-PB        -          CLIPB                -            5.5e-23   81.1   0.0   6.2e-23   80.9   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652156:1357929-1358402:-1|gene:GMOY010768
GMOY010768-PA        -          CLIPB                -            2.2e-21   75.9   0.3   4.4e-21   74.8   0.3   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652156:1358425-1361334:-1|gene:GMOY010768
GMOY002695-PA        -          CLIPB                -            3.4e-21   75.2   0.0   7.8e-21   74.0   0.0   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000644242:11687-12523:1|gene:GMOY002695
GMOY009438-PA        -          CLIPB                -            4.9e-21   74.7  19.1   1.5e-20   73.1  19.1   1.9   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651845:565021-569662:1|gene:GMOY009438
GMOY011686-PA        -          CLIPB                -            3.2e-19   68.7   0.0   4.3e-19   68.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000652170:13020726-13023859:-1|gene:GMOY011686
GMOY000251-PB        -          CLIPB                -            9.7e-19   67.2   0.3   1.3e-18   66.7   0.3   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000639297:11361-11971:-1|gene:GMOY000251
GMOY009437-PA        -          CLIPB                -            1.8e-18   66.2   0.1   1.8e-18   66.2   0.1   2.1   2   1   0   2   2   1   1 hypothetical protein|protein_coding|scf7180000651845:558197-564994:1|gene:GMOY009437
GMOY006381-PA        -          CLIPB                -            2.3e-18   65.9  23.1   1.9e-07   30.0   1.5   4.2   4   0   0   4   4   3   3 hypothetical protein|protein_coding|scf7180000648985:51432-66824:1|gene:GMOY006381
GMOY003252-PA        -          CLIPB                -            3.3e-18   65.4   0.0   4.5e-18   65.0   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000645712:37884-52725:-1|gene:GMOY003252
GMOY005901-PA        -          CLIPB                -            1.6e-16   59.9   0.1     2e-16   59.6   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648788:56405-57372:1|gene:GMOY005901
GMOY008214-PA        -          CLIPB                -            1.6e-14   53.3   0.0   2.1e-14   52.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000651027:1214-11967:-1|gene:GMOY008214
GMOY000914-PA        -          CLIPB                -            4.2e-14   51.9   0.1   1.5e-13   50.1   0.1   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000640682:18711-19490:-1|gene:GMOY000914
GMOY005405-PA        -          CLIPB                -            5.1e-14   51.6   0.3   1.4e-05   23.9   0.0   3.7   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scf7180000648568:393-5512:1|gene:GMOY005405
GMOY003165-PA        -          CLIPB                -            6.5e-14   51.3   0.0   1.1e-13   50.6   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000645504:10414-13256:1|gene:GMOY003165
GMOY003566-PA        -          CLIPB                -            1.6e-11   43.4   0.0   2.5e-11   42.8   0.0   1.2   1   0   0   1   1   1   1 Alpha glucosidase|protein_coding|scf7180000646607:41065-49599:-1|gene:GMOY003566
GMOY002089-PA        -          CLIPB                -            3.3e-08   32.5   0.0   3.7e-08   32.3   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000642672:5607-7775:-1|gene:GMOY002089
GMOY006877-PA        -          CLIPB                -            7.7e-08   31.3   0.0     1e-07   30.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000649463:71247-77752:-1|gene:GMOY006877
GMOY004685-PA        -          CLIPB                -            5.2e-07   28.6   0.1   6.1e-06   25.1   0.1   1.9   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648185:526-11630:1|gene:GMOY004685
GMOY005516-PA        -          CLIPB                -             0.0006   18.5   0.0   0.00094   17.9   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648627:17163-23248:1|gene:GMOY005516
GMOY004655-PA        -          CLIPB                -            0.00073   18.2   0.0    0.0013   17.5   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scf7180000648176:72698-83129:-1|gene:GMOY004655
GMOY005528-PA        -          CLIPB                -            0.00089   18.0   0.4     0.072   11.7   0.0   2.1   2   0   0   2   2   2   1 hypothetical protein|protein_coding|scf7180000648631:58098-79345:1|gene:GMOY005528
GMOY000217-PA        -          CLIPB                -             0.0027   16.4   0.0     0.017   13.8   0.0   1.9   2   0   0   2   2   1   0 hypothetical protein|protein_coding|scf7180000639242:17273-18022:-1|gene:GMOY000217
GMOY005332-PA        -          CLIPB                -             0.0032   16.1   3.7      0.04   12.5   2.5   2.5   2   1   0   2   2   1   0 hypothetical protein|protein_coding|scf7180000648541:740-5770:-1|gene:GMOY005332
GMOY009418-PA        -          CLIPC                -                  0 2456.6   0.0   1.1e-83  280.7   0.0  13.0   2   2  10  13  13  13  12 Serine protease 13|protein_coding|scf7180000651845:117703-167211:1|gene:GMOY009418
GMOY007343-PA        -          CLIPC                -                  0 1034.7   1.1   3.4e-43  147.6   0.0   8.0   3   2   4   8   8   8   8 hypothetical protein|protein_coding|scf7180000650303:234272-269971:-1|gene:GMOY007343
