#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_0051861411        -          CLIPB                -            4.3e-46  157.6   0.0   5.5e-46  157.2   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: transmembrane protease serine 3-like [Musca domestica]
XP_0051751341        -          CLIPB                -            4.9e-46  157.4   0.0   1.1e-45  156.2   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: trypsin beta-like [Musca domestica]
XP_0051750551        -          CLIPB                -            5.9e-46  157.1   0.0   8.4e-46  156.6   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051895071        -          CLIPB                -            7.5e-46  156.8   0.0   1.1e-45  156.3   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051788681        -          CLIPB                -            8.8e-46  156.5   2.1     1e-45  156.4   2.1   1.1   1   0   0   1   1   1   1 PREDICTED: venom serine protease 34-like [Musca domestica]
XP_0051921571        -          CLIPB                -              1e-45  156.3   0.0   1.3e-45  156.0   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: serine protease 44-like [Musca domestica]
XP_0051759551        -          CLIPB                -            2.8e-45  154.9   0.0   4.1e-45  154.4   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051759581        -          CLIPB                -            2.9e-45  154.8   0.2   6.5e-45  153.7   0.2   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051913021        -          CLIPB                -            2.2e-44  151.9   0.1   2.9e-44  151.6   0.1   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051836861        -          CLIPB                -            5.8e-44  150.6   0.0   8.1e-44  150.1   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051896391        -          CLIPB                -            6.3e-44  150.5   0.1   1.2e-43  149.5   0.1   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin beta-like [Musca domestica]
XP_0051912991        -          CLIPB                -            7.1e-44  150.3   0.3   9.6e-44  149.8   0.3   1.0   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051865411        -          CLIPB                -            8.3e-44  150.1   0.4   1.2e-43  149.6   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051861391        -          CLIPB                -            1.6e-43  149.1   0.0     2e-43  148.8   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: plasminogen-like [Musca domestica]
XP_0051865381        -          CLIPB                -            1.8e-43  149.0   1.1   2.3e-43  148.6   1.1   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051920251        -          CLIPB                -            1.8e-43  149.0   1.1   2.3e-43  148.6   1.1   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051913061        -          CLIPB                -            1.9e-43  148.8   0.0   3.3e-43  148.1   0.0   1.2   1   1   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051918211        -          CLIPB                -            2.2e-43  148.7   7.2   2.5e-37  128.7   0.3   2.0   1   1   0   2   2   2   2 PREDICTED: proclotting enzyme-like [Musca domestica]
XP_0051769591        -          CLIPB                -            2.3e-43  148.6   0.0   5.9e-43  147.3   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051865391        -          CLIPB                -            2.5e-43  148.5   0.4   3.2e-43  148.1   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051836541        -          CLIPB                -              3e-43  148.2   0.0     3e-43  148.2   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051901211        -          CLIPB                -            3.3e-43  148.1   0.2   3.3e-43  148.1   0.2   3.0   2   1   0   2   2   1   1 PREDICTED: LOW QUALITY PROTEIN: serine protease nudel-like [Musca domestica]
XP_0051913011        -          CLIPB                -            1.1e-42  146.3   0.1   1.5e-42  145.9   0.1   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051913001        -          CLIPB                -            1.2e-42  146.2   0.2   1.8e-42  145.7   0.2   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051794851        -          CLIPB                -            1.2e-42  146.2   0.0   2.6e-42  145.2   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-1-like [Musca domestica]
XP_0051769601        -          CLIPB                -            1.2e-42  146.2   0.0   1.5e-41  142.7   0.0   1.9   1   1   0   1   1   1   1 PREDICTED: trypsin epsilon-like [Musca domestica]
XP_0051877051        -          CLIPB                -            1.6e-42  145.8   0.1   3.6e-42  144.7   0.1   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051803771        -          CLIPB                -            1.9e-42  145.6   0.0   2.9e-42  145.0   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051803781        -          CLIPB                -            2.2e-42  145.4   0.0   3.9e-42  144.5   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051751391        -          CLIPB                -            2.4e-42  145.3   0.1   3.7e-42  144.6   0.1   1.2   1   1   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051876971        -          CLIPB                -            3.1e-42  144.9   0.4   4.2e-42  144.5   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-like isoform X1 [Musca domestica]
XP_0051876981        -          CLIPB                -            3.1e-42  144.9   0.4   4.2e-42  144.5   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-like isoform X2 [Musca domestica]
XP_0051876941        -          CLIPB                -            4.5e-42  144.4   0.4     6e-42  143.9   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-like [Musca domestica]
XP_0051876951        -          CLIPB                -            4.6e-42  144.3   0.3     6e-42  144.0   0.3   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-like [Musca domestica]
XP_0051877551        -          CLIPB                -            5.6e-42  144.0   0.4   7.8e-42  143.6   0.4   1.1   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like [Musca domestica]
XP_0051817421        -          CLIPB                -            5.9e-42  144.0   0.0   9.3e-42  143.3   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051788671        -          CLIPB                -            6.2e-42  143.9   0.1   7.2e-42  143.7   0.1   1.2   1   0   0   1   1   1   1 PREDICTED: serine proteinase stubble-like [Musca domestica]
XP_0051751431        -          CLIPB                -            6.9e-42  143.7   0.0   1.4e-41  142.7   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051906011        -          CLIPB                -            6.9e-42  143.7   0.0   9.4e-42  143.3   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051877991        -          CLIPB                -            1.2e-41  142.9   0.0   1.8e-41  142.4   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051788111        -          CLIPB                -            1.5e-41  142.6   1.6   2.4e-41  141.9   1.6   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051877021        -          CLIPB                -            2.7e-41  141.8   0.9   4.4e-41  141.1   0.9   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051794841        -          CLIPB                -            2.9e-41  141.7   0.1   6.8e-41  140.5   0.1   1.4   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051876991        -          CLIPB                -            3.6e-41  141.4   0.8   6.5e-41  140.5   0.8   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-like [Musca domestica]
XP_0051877041        -          CLIPB                -            4.7e-41  141.0   0.8   8.1e-41  140.2   0.8   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051751401        -          CLIPB                -              5e-41  140.9   0.0   9.1e-41  140.1   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin delta/gamma-like [Musca domestica]
XP_0051751451        -          CLIPB                -            5.7e-41  140.7   0.0   1.1e-40  139.8   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051876961        -          CLIPB                -            7.4e-41  140.4   0.5   9.3e-41  140.0   0.5   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-like [Musca domestica]
XP_0051775691        -          CLIPB                -            8.6e-41  140.1   0.1   1.6e-40  139.3   0.1   1.3   1   1   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051819091        -          CLIPB                -            1.9e-40  139.0   0.0   2.8e-40  138.5   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051751361        -          CLIPB                -              3e-40  138.4   0.0     5e-40  137.6   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051860181        -          CLIPB                -            3.4e-40  138.2   0.1   4.1e-40  137.9   0.1   1.0   1   0   0   1   1   1   1 PREDICTED: trypsin-2-like [Musca domestica]
XP_0051870271        -          CLIPB                -            3.5e-40  138.1   0.2   1.4e-39  136.2   0.2   1.8   1   1   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051877001        -          CLIPB                -            4.2e-40  137.9   0.3   7.3e-40  137.1   0.3   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051751441        -          CLIPB                -            6.2e-40  137.3   0.0   1.2e-39  136.4   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051751381        -          CLIPB                -            7.3e-40  137.1   0.0   1.8e-39  135.8   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: trypsin zeta-like [Musca domestica]
XP_0051751421        -          CLIPB                -            7.6e-40  137.0   0.0   1.2e-39  136.4   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin 5G1-like [Musca domestica]
XP_0051877031        -          CLIPB                -            1.2e-39  136.4   1.2     2e-39  135.7   1.2   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051789361        -          CLIPB                -            1.7e-39  135.9   0.1   2.3e-39  135.4   0.1   1.1   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051879871        -          CLIPB                -            1.7e-39  135.9   0.0   5.4e-39  134.2   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: brachyurin-like [Musca domestica]
XP_0051841491        -          CLIPB                -            3.8e-39  134.7   0.1   5.6e-39  134.2   0.1   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin delta/gamma-like [Musca domestica]
XP_0051751371        -          CLIPB                -            5.9e-39  134.1   0.0     1e-38  133.3   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051853521        -          CLIPB                -            8.7e-39  133.6   0.0   1.3e-38  133.0   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051919441        -          CLIPB                -            1.4e-38  132.9   0.1   4.3e-38  131.3   0.1   1.6   1   1   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051775701        -          CLIPB                -            2.1e-38  132.3   0.0   2.5e-38  132.0   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051862571        -          CLIPB                -            3.3e-38  131.6   0.0   4.6e-38  131.2   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051751411        -          CLIPB                -            3.9e-38  131.4   0.0   8.7e-38  130.3   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051870261        -          CLIPB                -            4.6e-38  131.2   0.2   1.1e-37  129.9   0.2   1.5   1   1   0   1   1   1   1 PREDICTED: trypsin beta-like [Musca domestica]
XP_0051769611        -          CLIPB                -            6.8e-38  130.6   0.0   2.6e-37  128.7   0.0   1.7   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-like [Musca domestica]
XP_0051776321        -          CLIPB                -            7.3e-38  130.5   0.0   1.1e-37  130.0   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-like protease CTRL-1-like [Musca domestica]
XP_0051776221        -          CLIPB                -            1.1e-37  129.9   0.0   1.6e-37  129.4   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051775681        -          CLIPB                -            1.7e-37  129.3   0.0   2.5e-37  128.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051752501        -          CLIPB                -            1.7e-37  129.3   1.5   3.4e-37  128.3   1.5   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin beta-like [Musca domestica]
XP_0051870241        -          CLIPB                -            1.8e-37  129.2   0.0   3.3e-37  128.3   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051870251        -          CLIPB                -              3e-37  128.5   1.2     6e-37  127.5   1.2   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin beta-like [Musca domestica]
XP_0051794871        -          CLIPB                -            4.9e-37  127.8   0.0     8e-37  127.1   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-1-like [Musca domestica]
XP_0051898631        -          CLIPB                -            7.1e-37  127.3   0.1   1.8e-36  125.9   0.1   1.6   1   1   0   1   1   1   1 PREDICTED: trypsin delta/gamma-like [Musca domestica]
XP_0051919421        -          CLIPB                -            7.1e-37  127.3   0.1   1.8e-36  125.9   0.1   1.6   1   1   0   1   1   1   1 PREDICTED: trypsin delta/gamma-like [Musca domestica]
XP_0051906171        -          CLIPB                -            8.1e-37  127.1   0.0   2.1e-36  125.7   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051877011        -          CLIPB                -            9.2e-37  126.9   0.0   1.4e-36  126.3   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin alpha-4-like [Musca domestica]
XP_0051789431        -          CLIPB                -            1.7e-36  126.0   0.0     3e-36  125.2   0.0   1.2   1   1   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051837961        -          CLIPB                -              2e-36  125.8   0.0   5.3e-36  124.4   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: venom peptide isomerase heavy chain-like [Musca domestica]
XP_0051874671        -          CLIPB                -            2.1e-36  125.7   0.0   5.7e-36  124.3   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051860191        -          CLIPB                -            2.5e-36  125.5   0.0   3.3e-36  125.1   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051912701        -          CLIPB                -            3.1e-36  125.2   0.0   3.7e-36  124.9   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: serine protease snake-like, partial [Musca domestica]
XP_0051862581        -          CLIPB                -              4e-36  124.8   0.0   6.1e-36  124.2   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: mite allergen Der f 3-like [Musca domestica]
XP_0051775671        -          CLIPB                -            7.2e-36  124.0   0.0   2.4e-35  122.2   0.0   1.7   1   1   0   1   1   1   1 PREDICTED: lectizyme-like [Musca domestica]
XP_0051751741        -          CLIPB                -            1.4e-35  123.0   0.0   3.8e-35  121.6   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051753021        -          CLIPB                -            1.4e-35  123.0   0.0   3.8e-35  121.6   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051863161        -          CLIPB                -            1.7e-35  122.7   0.2   2.2e-35  122.4   0.2   1.1   1   0   0   1   1   1   1 PREDICTED: serine protease nudel-like [Musca domestica]
XP_0051916811        -          CLIPB                -            1.9e-35  122.6   0.0   5.4e-35  121.1   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like, partial [Musca domestica]
XP_0051869091        -          CLIPB                -            3.3e-35  121.8   0.0   4.6e-35  121.3   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051913291        -          CLIPB                -            4.4e-35  121.4   0.0   6.7e-35  120.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051794951        -          CLIPB                -              5e-35  121.2   0.0   8.1e-35  120.5   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051794861        -          CLIPB                -            9.8e-35  120.2   0.0   1.8e-34  119.4   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051862561        -          CLIPB                -            1.2e-34  120.0   0.1   4.8e-34  118.0   0.1   1.7   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-1-like [Musca domestica]
XP_0051917871        -          CLIPB                -            1.6e-34  119.5   0.0   2.4e-34  119.0   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051832211        -          CLIPB                -            2.2e-34  119.1   0.0   3.9e-34  118.3   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin-2-like [Musca domestica]
XP_0051897081        -          CLIPB                -            3.1e-34  118.6   0.1   3.7e-34  118.3   0.1   1.0   1   0   0   1   1   1   1 PREDICTED: coagulation factor X-like [Musca domestica]
XP_0051917821        -          CLIPB                -            3.5e-34  118.4   0.0   6.5e-34  117.5   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051917841        -          CLIPB                -            3.7e-34  118.3   0.0   5.6e-34  117.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051862591        -          CLIPB                -            4.6e-34  118.0   0.0   7.3e-34  117.4   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051818911        -          CLIPB                -            1.3e-33  116.5   0.0   2.6e-27   95.8   0.0   2.1   2   0   0   2   2   2   2 PREDICTED: trypsin II-P29-like [Musca domestica]
XP_0051841441        -          CLIPB                -              2e-33  115.9   0.0   2.8e-33  115.4   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: trypsin epsilon-like [Musca domestica]
XP_0051794961        -          CLIPB                -            2.3e-33  115.7   0.0   5.5e-33  114.5   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-1-like [Musca domestica]
XP_0051917851        -          CLIPB                -            2.5e-33  115.6   0.0   3.7e-33  115.0   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051868001        -          CLIPB                -            2.6e-33  115.5   0.2   8.2e-32  110.6   0.2   2.7   1   1   0   1   1   1   1 PREDICTED: serine protease gd-like [Musca domestica]
XP_0051750721        -          CLIPB                -            4.4e-33  114.8   0.0     2e-32  112.6   0.0   1.8   1   1   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051879101        -          CLIPB                -            6.9e-33  114.2   0.0   1.1e-32  113.5   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051885881        -          CLIPB                -            6.9e-33  114.2   0.0   1.1e-32  113.5   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051906181        -          CLIPB                -            1.9e-32  112.7   0.0   3.2e-32  112.0   0.0   1.3   1   1   0   1   1   1   1 PREDICTED: trypsin theta-like [Musca domestica]
XP_0051917811        -          CLIPB                -            2.2e-32  112.5   0.0   4.6e-32  111.4   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051780781        -          CLIPB                -            6.3e-32  111.0   0.0   9.6e-32  110.4   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051917861        -          CLIPB                -            6.8e-32  110.9   0.0   8.9e-32  110.5   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051751351        -          CLIPB                -            1.7e-31  109.6   0.1   1.5e-30  106.5   0.1   1.9   1   1   0   1   1   1   1 PREDICTED: trypsin-1-like [Musca domestica]
XP_0051918591        -          CLIPB                -            1.8e-31  109.5   0.0   2.9e-31  108.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: granzyme K-like [Musca domestica]
XP_0051906481        -          CLIPB                -            3.4e-31  108.6   0.0   3.8e-31  108.4   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: uncharacterized protein LOC101898690, partial [Musca domestica]
XP_0051750771        -          CLIPB                -            3.7e-31  108.5   0.0     6e-31  107.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: putative trypsin-6-like [Musca domestica]
XP_0051878641        -          CLIPB                -            6.2e-31  107.7   0.0   8.8e-31  107.2   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051750711        -          CLIPB                -            1.1e-30  106.9   0.0   1.9e-30  106.2   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: putative trypsin-6-like [Musca domestica]
XP_0051888901        -          CLIPB                -            1.5e-30  106.4   0.0   2.4e-30  105.8   0.0   1.2   1   0   0   1   1   1   1 PREDICTED: putative trypsin-6-like [Musca domestica]
XP_0051841481        -          CLIPB                -            2.1e-30  106.0   0.0   2.7e-30  105.6   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051919431        -          CLIPB                -            2.4e-30  105.8   0.0   6.5e-30  104.4   0.0   1.6   1   1   0   1   1   1   1 PREDICTED: trypsin 3A1-like [Musca domestica]
XP_0051769621        -          CLIPB                -            4.2e-30  105.0   0.0   5.8e-30  104.5   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: vitellin-degrading protease-like [Musca domestica]
XP_0051750701        -          CLIPB                -            4.6e-30  104.9   0.0   7.7e-30  104.1   0.0   1.3   1   0   0   1   1   1   1 PREDICTED: putative trypsin-6-like [Musca domestica]
XP_0051751461        -          CLIPB                -            1.2e-29  103.5   0.2   1.8e-29  103.0   0.2   1.2   1   0   0   1   1   1   1 PREDICTED: trypsin-like, partial [Musca domestica]
XP_0051896951        -          CLIPB                -            2.8e-29  102.3   0.1     5e-29  101.5   0.1   1.2   1   1   0   1   1   1   1 PREDICTED: trypsin delta/gamma-like [Musca domestica]
XP_0051750751        -          CLIPB                -            5.5e-29  101.3   0.0   1.4e-28  100.0   0.0   1.5   1   1   0   1   1   1   1 PREDICTED: trypsin 5G1-like [Musca domestica]
XP_0051794941        -          CLIPB                -            3.6e-27   95.3   0.0   6.6e-27   94.5   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051913301        -          CLIPB                -              6e-27   94.6   0.0   6.5e-27   94.5   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: chymotrypsin-1-like [Musca domestica]
XP_0051920821        -          CLIPB                -              9e-27   94.1   0.0   1.6e-26   93.2   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: chymotrypsin-2-like [Musca domestica]
XP_0051877161        -          CLIPB                -            6.2e-26   91.3   0.1   1.1e-25   90.5   0.1   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin alpha-4-like, partial [Musca domestica]
XP_0051834261        -          CLIPB                -            1.4e-25   90.2   0.0   1.7e-25   89.9   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: serine proteases 1/2-like, partial [Musca domestica]
XP_0051870221        -          CLIPB                -            1.5e-25   90.0   0.0   1.8e-25   89.8   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: trypsin eta-like [Musca domestica]
XP_0051899411        -          CLIPB                -            2.3e-25   89.4   0.1   1.6e-24   86.7   0.0   2.1   2   0   0   2   2   1   1 PREDICTED: zinc finger CCCH domain-containing protein 16-like [Musca domestica]
XP_0051903971        -          CLIPB                -            2.8e-25   89.2   0.0   3.6e-25   88.8   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: trypsin zeta-like, partial [Musca domestica]
XP_0051874831        -          CLIPB                -            4.3e-25   88.5   1.6   6.5e-25   87.9   1.3   1.6   1   1   0   1   1   1   1 PREDICTED: mannan-binding lectin serine protease 1-like [Musca domestica]
XP_0051917831        -          CLIPB                -            6.4e-25   87.9   0.1   1.5e-13   50.6   0.1   2.0   2   0   0   2   2   2   2 PREDICTED: serine protease SP24D-like [Musca domestica]
XP_0051830431        -          CLIPB                -            9.6e-25   87.4   0.0   1.1e-24   87.2   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: serine protease snake-like [Musca domestica]
XP_0051750731        -          CLIPB                -            1.5e-24   86.8   0.0   2.7e-24   85.9   0.0   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin-5-like [Musca domestica]
XP_0051830461        -          CLIPB                -            1.7e-24   86.6   0.0   4.4e-11   42.5   0.0   2.3   2   0   0   2   2   2   2 PREDICTED: basic-leucine zipper transcription factor A-like [Musca domestica]
XP_0051832221        -          CLIPB                -            2.2e-24   86.2   0.2   4.3e-24   85.2   0.2   1.4   1   1   0   1   1   1   1 PREDICTED: trypsin-like [Musca domestica]
XP_0051789631        -          CLIPB                -            8.8e-22   77.6   8.6   5.9e-07   28.9   0.2   3.4   3   1   0   3   3   3   3 PREDICTED: uncharacterized protein LOC101899165 isoform X1 [Musca domestica]
XP_0051789641        -          CLIPB                -            8.8e-22   77.6   8.6   5.9e-07   28.9   0.2   3.4   3   1   0   3   3   3   3 PREDICTED: uncharacterized protein LOC101899165 isoform X2 [Musca domestica]
XP_0051789651        -          CLIPB                -            8.8e-22   77.6   8.6   5.9e-07   28.9   0.2   3.4   3   1   0   3   3   3   3 PREDICTED: uncharacterized protein LOC101899165 isoform X3 [Musca domestica]
XP_0051789661        -          CLIPB                -            8.8e-22   77.6   8.6   5.9e-07   28.9   0.2   3.4   3   1   0   3   3   3   3 PREDICTED: uncharacterized protein LOC101899165 isoform X4 [Musca domestica]
XP_0051789671        -          CLIPB                -            8.8e-22   77.6   8.6   5.9e-07   28.9   0.2   3.4   3   1   0   3   3   3   3 PREDICTED: uncharacterized protein LOC101899165 isoform X5 [Musca domestica]
XP_0051779671        -          CLIPB                -            1.4e-21   77.0  18.5   1.7e-20   73.4  18.5   2.3   1   1   0   1   1   1   1 PREDICTED: serine proteinase stubble-like [Musca domestica]
XP_0051841431        -          CLIPB                -            5.9e-21   74.9   0.0   8.4e-21   74.4   0.0   1.1   1   0   0   1   1   1   1 PREDICTED: coagulation factor XII-like [Musca domestica]
XP_0051917881        -          CLIPB                -            1.2e-20   73.9   0.0   1.4e-20   73.7   0.0   1.0   1   0   0   1   1   1   1 PREDICTED: serine protease SP24D-like [Musca domestica]
