#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ADAC007671-PA        -          BGBP                 -           3.8e-144  479.8   0.9  4.4e-144  479.6   0.9   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_349:12676-13978:1|gene:ADAC007671
ADAC003278-PA        -          CLIPB                -            1.5e-58  197.8   0.1   1.8e-58  197.5   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1726:7615-11608:1|gene:ADAC003278
ADAC003277-PA        -          CLIPB                -            4.1e-58  196.3   0.1   5.7e-58  195.9   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1536:6677-18026:-1|gene:ADAC003277
ADAC000504-PA        -          CLIPB                -            6.2e-58  195.8   0.0     1e-57  195.0   0.0   1.2   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1698:8279-10015:1|gene:ADAC000504
ADAC009341-PA        -          CLIPB                -            1.7e-57  194.3   1.8   1.7e-57  194.3   1.8   1.6   2   0   0   2   2   1   1 hypothetical protein|protein_coding|scaffold_22:128723-134201:-1|gene:ADAC009341
ADAC002330-PA        -          CLIPB                -            2.2e-57  194.0   2.8   5.9e-25   87.3   2.6   4.5   2   1   1   3   3   3   3 hypothetical protein|protein_coding|scaffold_1968:2168-4612:1|gene:ADAC002330
ADAC002956-PA        -          CLIPB                -            2.5e-57  193.8   0.0   6.5e-42  143.1   0.1   3.1   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_635:52813-58741:-1|gene:ADAC002956
ADAC004797-PA        -          CLIPB                -            6.4e-57  192.4  10.0   9.3e-26   90.0   0.0   5.8   2   2   2   4   4   4   3 hypothetical protein|protein_coding|scaffold_41:78079-82074:-1|gene:ADAC004797
ADAC003700-PA        -          CLIPB                -            8.1e-56  188.8   0.0   3.3e-23   81.6   0.0   4.0   2   1   0   3   3   3   3 hypothetical protein|protein_coding|scaffold_179:16424-19916:-1|gene:ADAC003700
ADAC002197-PA        -          CLIPB                -            1.4e-55  188.0   0.1   1.7e-55  187.7   0.1   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_15:195661-196953:1|gene:ADAC002197
ADAC007318-PA        -          CLIPB                -            1.5e-55  187.9   0.0   2.1e-38  131.6   0.0   2.1   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_1784:2644-8058:1|gene:ADAC007318
ADAC000507-PA        -          CLIPB                -            1.6e-55  187.8   0.0   3.8e-55  186.6   0.0   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1698:11559-12923:1|gene:ADAC000507
ADAC005378-PA        -          CLIPB                -            1.8e-54  184.4   0.0   2.5e-54  183.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_413:38343-41400:1|gene:ADAC005378
ADAC006622-PA        -          CLIPB                -            6.3e-54  182.6   0.0   6.9e-54  182.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_114:184831-188386:1|gene:ADAC006622
ADAC010636-PA        -          CLIPB                -            1.7e-53  181.2   0.3   2.3e-53  180.7   0.3   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_286:88744-89861:1|gene:ADAC010636
ADAC004076-PA        -          CLIPB                -            2.4e-53  180.7   0.4   2.9e-53  180.4   0.4   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_20:47809-48888:1|gene:ADAC004076
ADAC004743-PA        -          CLIPB                -            4.7e-53  179.7   2.8   8.2e-53  178.9   2.8   1.4   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1813:5344-10678:1|gene:ADAC004743
ADAC000462-PA        -          CLIPB                -            1.7e-51  174.6   0.5     2e-51  174.3   0.5   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:452184-453687:-1|gene:ADAC000462
ADAC006617-PA        -          CLIPB                -            1.8e-51  174.5   0.0   2.5e-51  174.0   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_325:73868-75262:1|gene:ADAC006617
ADAC003717-PA        -          CLIPB                -            2.9e-51  173.8   0.0   3.8e-51  173.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_742:35649-37449:-1|gene:ADAC003717
ADAC007874-PA        -          CLIPB                -            1.1e-50  171.9   0.0   4.9e-32  110.6   0.4   3.3   1   1   2   3   3   3   3 hypothetical protein|protein_coding|scaffold_368:39928-42405:-1|gene:ADAC007874
ADAC006470-PA        -          CLIPB                -            2.2e-50  170.9   1.7   6.5e-50  169.4   1.7   2.0   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_111:143449-146478:-1|gene:ADAC006470
ADAC010531-PA        -          CLIPB                -            2.2e-50  170.9   0.0   5.5e-50  169.6   0.0   1.5   2   0   0   2   2   1   1 hypothetical protein|protein_coding|scaffold_1253:25717-27147:1|gene:ADAC010531
ADAC007158-PA        -          CLIPB                -            2.4e-50  170.8   0.0   4.8e-50  169.8   0.0   1.5   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1369:2693-21162:-1|gene:ADAC007158
ADAC006545-PA        -          CLIPB                -            1.1e-49  168.7   0.0   1.3e-49  168.4   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1258:17492-18624:-1|gene:ADAC006545
ADAC001611-PA        -          CLIPB                -            2.3e-49  167.6   0.0     3e-49  167.2   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1409:14873-17534:-1|gene:ADAC001611
ADAC005259-PA        -          CLIPB                -            3.2e-49  167.1   0.0   4.3e-49  166.7   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_733:40281-41186:-1|gene:ADAC005259
ADAC007736-PA        -          CLIPB                -            3.3e-49  167.1   0.0   4.4e-49  166.6   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_708:49495-50349:-1|gene:ADAC007736
ADAC007892-PA        -          CLIPB                -            3.3e-49  167.1   0.0   4.3e-49  166.7   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1495:10396-11681:-1|gene:ADAC007892
ADAC008096-PA        -          CLIPB                -            9.9e-49  165.5   0.0   1.4e-48  165.0   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_271:74319-75221:-1|gene:ADAC008096
ADAC000506-PA        -          CLIPB                -            1.4e-47  161.7   0.0   1.2e-38  132.4   0.0   2.1   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scaffold_1698:2955-4392:1|gene:ADAC000506
ADAC000463-PA        -          CLIPB                -            1.5e-47  161.6   1.9   1.9e-47  161.3   1.9   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:456562-458030:1|gene:ADAC000463
ADAC000173-PA        -          CLIPB                -            1.5e-47  161.6   0.0     2e-47  161.2   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_171:14048-14821:-1|gene:ADAC000173
ADAC004346-PA        -          CLIPB                -            2.1e-47  161.1   0.3     3e-47  160.6   0.3   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_200:129362-131075:1|gene:ADAC004346
ADAC004339-PA        -          CLIPB                -              7e-47  159.4   0.0   9.2e-47  159.0   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_761:47135-48237:1|gene:ADAC004339
ADAC002518-PA        -          CLIPB                -            9.2e-47  159.0   3.1   1.4e-46  158.5   3.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_270:58257-60472:-1|gene:ADAC002518
ADAC000856-PA        -          CLIPB                -            4.2e-46  156.8   0.0   6.2e-46  156.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1492:12905-13894:1|gene:ADAC000856
ADAC002420-PA        -          CLIPB                -            5.2e-46  156.5   0.3   5.2e-46  156.5   0.3   4.0   4   1   0   4   4   1   1 hypothetical protein|protein_coding|scaffold_123:35935-41328:1|gene:ADAC002420
ADAC001177-PA        -          CLIPB                -              1e-45  155.6   0.0   1.4e-45  155.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1485:13016-13893:-1|gene:ADAC001177
ADAC004155-PA        -          CLIPB                -              1e-45  155.6   0.0   1.4e-45  155.1   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_236:77417-78414:1|gene:ADAC004155
ADAC008958-PA        -          CLIPB                -            1.4e-45  155.2   0.3   2.6e-45  154.3   0.3   1.4   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_232:74698-126301:-1|gene:ADAC008958
ADAC006634-PA        -          CLIPB                -            6.4e-45  153.0   1.5   2.2e-44  151.2   1.5   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_114:192665-194260:-1|gene:ADAC006634
ADAC000858-PA        -          CLIPB                -            8.5e-45  152.6   0.0   1.1e-44  152.2   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1492:1486-2394:-1|gene:ADAC000858
ADAC009613-PA        -          CLIPB                -              1e-44  152.3   0.0   1.6e-37  128.6   0.0   3.6   3   1   0   3   3   2   2 hypothetical protein|protein_coding|scaffold_54:130063-132858:-1|gene:ADAC009613
ADAC003241-PA        -          CLIPB                -            2.6e-44  151.0   0.0   3.4e-44  150.6   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_145:170249-171195:-1|gene:ADAC003241
ADAC001530-PA        -          CLIPB                -            2.8e-44  150.9   0.1   3.6e-44  150.5   0.1   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_276:51482-53960:1|gene:ADAC001530
ADAC000483-PA        -          CLIPB                -            9.6e-44  149.1   0.0   1.7e-43  148.3   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:302394-303247:1|gene:ADAC000483
ADAC007657-PA        -          CLIPB                -            9.7e-44  149.1   0.0   1.3e-43  148.6   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:1276-2193:1|gene:ADAC007657
ADAC007893-PA        -          CLIPB                -            1.5e-43  148.5   2.8     2e-43  148.1   2.8   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1495:12063-13289:1|gene:ADAC007893
ADAC002729-PA        -          CLIPB                -            1.6e-43  148.4   0.0   1.9e-43  148.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_17:236252-237373:1|gene:ADAC002729
ADAC005935-PA        -          CLIPB                -            1.9e-43  148.1   0.0   2.7e-43  147.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_481:43652-56676:1|gene:ADAC005935
ADAC004337-PA        -          CLIPB                -            2.4e-43  147.8   0.1     3e-43  147.5   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_761:43147-44325:-1|gene:ADAC004337
ADAC004187-PA        -          CLIPB                -            5.4e-42  143.3   0.0     8e-42  142.8   0.0   1.2   1   0   0   1   1   1   1 Chymotripsin 1 |protein_coding|scaffold_581:61034-61949:-1|gene:ADAC004187
ADAC002728-PA        -          CLIPB                -            7.6e-42  142.9   0.1   9.9e-42  142.5   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_17:480770-481945:1|gene:ADAC002728
ADAC007659-PA        -          CLIPB                -            8.1e-42  142.8   0.0   1.1e-41  142.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:6026-6924:1|gene:ADAC007659
ADAC002079-PA        -          CLIPB                -            1.1e-41  142.3   0.0   1.6e-41  141.8   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_435:16598-17637:1|gene:ADAC002079
ADAC000857-PA        -          CLIPB                -            1.2e-41  142.2   0.0   1.6e-41  141.8   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1492:165-1076:-1|gene:ADAC000857
ADAC006856-PA        -          CLIPB                -            1.5e-41  141.9   0.0     2e-41  141.5   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1800:6995-7995:-1|gene:ADAC006856
ADAC002078-PA        -          CLIPB                -            1.8e-41  141.6   0.0     2e-41  141.5   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_435:15072-16133:-1|gene:ADAC002078
ADAC008940-PA        -          CLIPB                -            1.8e-41  141.6   0.0   2.5e-41  141.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_11:493576-494499:1|gene:ADAC008940
ADAC002457-PA        -          CLIPB                -            2.8e-41  141.0   0.0   3.6e-41  140.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_101:168071-169035:1|gene:ADAC002457
ADAC003333-PA        -          CLIPB                -            3.5e-41  140.7   0.0   4.8e-41  140.2   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1259:3218-4333:-1|gene:ADAC003333
ADAC002458-PA        -          CLIPB                -            3.8e-41  140.6   0.0   4.6e-41  140.3   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_101:169801-170688:-1|gene:ADAC002458
ADAC004186-PA        -          CLIPB                -            5.4e-41  140.1   0.0   9.6e-41  139.2   0.0   1.3   1   1   0   1   1   1   1 Chymotrypsin 2 |protein_coding|scaffold_581:59267-60188:-1|gene:ADAC004186
ADAC007653-PA        -          CLIPB                -            1.1e-40  139.1   0.0   1.5e-40  138.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:11356-12381:-1|gene:ADAC007653
ADAC007660-PA        -          CLIPB                -            2.8e-40  137.7   0.0   3.8e-40  137.3   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:4892-5776:1|gene:ADAC007660
ADAC001529-PA        -          CLIPB                -            6.8e-40  136.5   0.0   1.3e-39  135.5   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_276:47963-50940:1|gene:ADAC001529
ADAC002482-PA        -          CLIPB                -            6.9e-40  136.4   0.0   8.5e-40  136.1   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_137:82116-83880:1|gene:ADAC002482
ADAC000475-PA        -          CLIPB                -              4e-39  133.9   0.0   2.6e-38  131.3   0.0   1.8   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:298760-299708:1|gene:ADAC000475
ADAC009326-PA        -          CLIPB                -            4.3e-39  133.8   0.0   6.7e-39  133.2   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_13:397307-439719:-1|gene:ADAC009326
ADAC000855-PA        -          CLIPB                -            3.8e-38  130.7   0.0     6e-38  130.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1492:14346-15388:1|gene:ADAC000855
ADAC007654-PA        -          CLIPB                -            5.1e-38  130.3   0.0   6.9e-38  129.8   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:15784-16784:-1|gene:ADAC007654
ADAC007652-PA        -          CLIPB                -            5.4e-38  130.2   0.0   7.2e-38  129.8   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:14248-15280:-1|gene:ADAC007652
ADAC004788-PA        -          CLIPB                -            7.8e-38  129.7  11.3   3.4e-32  111.1   8.8   2.9   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_41:82805-90683:-1|gene:ADAC004788
ADAC005260-PA        -          CLIPB                -              9e-38  129.5   0.0   1.2e-37  129.0   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_733:35760-36638:1|gene:ADAC005260
ADAC007437-PA        -          CLIPB                -            1.6e-37  128.6   0.0   2.6e-37  128.0   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_935:7989-10078:-1|gene:ADAC007437
ADAC007658-PA        -          CLIPB                -            3.1e-37  127.7   0.0   4.4e-37  127.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:6996-7898:-1|gene:ADAC007658
ADAC007656-PA        -          CLIPB                -            7.1e-37  126.5   0.0   1.2e-36  125.8   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:8088-9014:-1|gene:ADAC007656
ADAC001728-PA        -          CLIPB                -            9.6e-37  126.1   0.0     3e-36  124.5   0.0   1.6   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_109:92845-93738:-1|gene:ADAC001728
ADAC007894-PA        -          CLIPB                -            2.8e-36  124.6  11.3   3.9e-36  124.1  11.3   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1495:13788-19270:1|gene:ADAC007894
ADAC002456-PA        -          CLIPB                -            3.7e-36  124.2   0.0   5.2e-36  123.7   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_101:166764-167736:1|gene:ADAC002456
ADAC009374-PA        -          CLIPB                -            2.5e-35  121.5   0.0   3.4e-35  121.0   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_22:391413-392256:-1|gene:ADAC009374
ADAC005526-PA        -          CLIPB                -            2.9e-35  121.2   0.0   3.3e-35  121.0   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_18:396176-398818:-1|gene:ADAC005526
ADAC009736-PA        -          CLIPB                -            3.4e-35  121.0   0.1   4.7e-35  120.5   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1:1024815-1025747:1|gene:ADAC009736
ADAC008780-PA        -          CLIPB                -            3.9e-35  120.8   0.0   4.6e-35  120.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_42:252448-253350:-1|gene:ADAC008780
ADAC002009-PA        -          CLIPB                -            6.2e-35  120.1   0.0   9.1e-35  119.6   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_519:37511-41588:1|gene:ADAC002009
ADAC007798-PA        -          CLIPB                -            8.9e-35  119.6   0.0   1.6e-34  118.8   0.0   1.2   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_520:48306-49142:-1|gene:ADAC007798
ADAC002014-PA        -          CLIPB                -            1.5e-34  118.9   0.0   1.2e-24   86.3   0.0   2.0   2   0   0   2   2   2   2 hypothetical protein|protein_coding|scaffold_1938:1746-3090:-1|gene:ADAC002014
ADAC007650-PA        -          CLIPB                -            2.6e-34  118.1   0.0   4.4e-34  117.4   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:2314-3398:-1|gene:ADAC007650
ADAC003332-PA        -          CLIPB                -            8.7e-34  116.4   0.0   1.3e-33  115.8   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1259:4874-6474:-1|gene:ADAC003332
ADAC004341-PA        -          CLIPB                -              1e-33  116.2   0.4   2.3e-26   92.0   0.0   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_761:45164-46023:1|gene:ADAC004341
ADAC000482-PA        -          CLIPB                -            4.8e-33  113.9   0.0   8.9e-33  113.0   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:301184-302040:1|gene:ADAC000482
ADAC000469-PA        -          CLIPB                -            7.4e-33  113.3   0.0   1.7e-30  105.6   0.0   2.0   1   1   1   2   2   2   1 hypothetical protein|protein_coding|scaffold_6:458040-459275:-1|gene:ADAC000469
ADAC006497-PA        -          CLIPB                -            1.4e-32  112.4   0.1   2.1e-32  111.9   0.1   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_453:51277-52248:-1|gene:ADAC006497
ADAC005383-PA        -          CLIPB                -            2.1e-32  111.8   0.2   2.1e-32  111.8   0.2   1.8   2   1   0   2   2   1   1 hypothetical protein|protein_coding|scaffold_1204:14886-17142:-1|gene:ADAC005383
ADAC010596-PA        -          CLIPB                -            2.5e-32  111.6   0.0   9.7e-32  109.6   0.0   1.7   1   1   0   2   2   1   1 hypothetical protein|protein_coding|scaffold_1394:9651-17965:-1|gene:ADAC010596
ADAC009284-PA        -          CLIPB                -            2.6e-32  111.5   0.0   5.3e-32  110.5   0.0   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:718873-719879:-1|gene:ADAC009284
ADAC009278-PA        -          CLIPB                -              3e-32  111.3   0.0   1.4e-31  109.1   0.0   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:627306-628482:1|gene:ADAC009278
ADAC007651-PA        -          CLIPB                -            3.6e-32  111.0   0.0   5.3e-32  110.5   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:9955-11026:-1|gene:ADAC007651
ADAC007945-PA        -          CLIPB                -            6.4e-32  110.2   0.0   1.3e-31  109.2   0.0   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_63:55195-56172:-1|gene:ADAC007945
ADAC009286-PA        -          CLIPB                -            7.9e-32  109.9   0.0   2.5e-31  108.3   0.0   1.6   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:732297-733263:1|gene:ADAC009286
ADAC000476-PA        -          CLIPB                -            1.2e-31  109.3   0.0   1.4e-30  105.8   0.0   1.9   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:303577-304523:1|gene:ADAC000476
ADAC007655-PA        -          CLIPB                -            1.6e-31  108.9   0.0   2.2e-31  108.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_801:17082-18055:-1|gene:ADAC007655
ADAC007796-PA        -          CLIPB                -            1.8e-31  108.8   0.0   2.5e-31  108.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_520:50912-51848:-1|gene:ADAC007796
ADAC007755-PA        -          CLIPB                -            1.1e-30  106.2   0.0     4e-30  104.3   0.0   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_431:21706-22664:-1|gene:ADAC007755
ADAC009285-PA        -          CLIPB                -              2e-29  102.0   0.0     5e-29  100.7   0.0   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:733571-734544:1|gene:ADAC009285
ADAC007378-PA        -          CLIPB                -            4.5e-29  100.9   0.0   1.1e-22   79.9   0.0   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_1494:375-1308:-1|gene:ADAC007378
ADAC003685-PA        -          CLIPB                -            7.8e-29  100.1   0.0   1.4e-28   99.3   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1603:616-2191:1|gene:ADAC003685
ADAC007187-PA        -          CLIPB                -            8.2e-29  100.0   0.0   9.6e-29   99.8   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_769:34698-35332:1|gene:ADAC007187
ADAC004854-PA        -          CLIPB                -            1.5e-28   99.2  16.7   2.7e-28   98.3  16.4   1.6   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_43:45003-53005:-1|gene:ADAC004854
ADAC004451-PA        -          CLIPB                -            2.5e-28   98.4   0.0   5.1e-28   97.4   0.0   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1883:3086-4286:1|gene:ADAC004451
ADAC007795-PA        -          CLIPB                -            6.4e-28   97.1   0.0   1.3e-27   96.1   0.0   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_520:49452-50403:1|gene:ADAC007795
ADAC005261-PA        -          CLIPB                -              1e-26   93.2   0.2   1.7e-17   62.8   0.1   2.0   1   1   1   2   2   2   2 hypothetical protein|protein_coding|scaffold_733:34285-34917:1|gene:ADAC005261
ADAC000414-PA        -          CLIPB                -            1.7e-24   85.8   0.0   2.7e-24   85.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_6:436800-445377:1|gene:ADAC000414
ADAC001225-PA        -          CLIPB                -            6.3e-22   77.4   0.0   1.3e-21   76.4   0.0   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1956:5379-6317:-1|gene:ADAC001225
ADAC003696-PA        -          CLIPB                -            2.9e-21   75.2   0.6   1.4e-20   72.9   0.6   1.8   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_1724:2307-3353:-1|gene:ADAC003696
ADAC006972-PA        -          CLIPB                -            7.1e-21   73.9   0.0   1.1e-20   73.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_98:163565-164615:-1|gene:ADAC006972
ADAC008632-PA        -          CLIPB                -            1.1e-20   73.3   0.0   1.4e-20   73.0   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_268:114594-118112:1|gene:ADAC008632
ADAC003144-PA        -          CLIPB                -            1.2e-18   66.6   2.4   2.2e-10   39.4   0.2   3.4   2   1   0   2   2   2   2 hypothetical protein|protein_coding|scaffold_1261:1251-11543:1|gene:ADAC003144
ADAC003580-PA        -          CLIPB                -            1.2e-17   63.3   0.2   1.9e-17   62.6   0.2   1.2   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_2091:654-1672:-1|gene:ADAC003580
ADAC001226-PA        -          CLIPB                -            4.7e-17   61.4   2.1   1.1e-08   33.8   0.0   3.0   1   1   2   3   3   3   2 hypothetical protein|protein_coding|scaffold_404:1022-5638:1|gene:ADAC001226
ADAC009288-PA        -          CLIPB                -            6.6e-16   57.6   0.0   6.8e-15   54.3   0.0   1.9   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:735079-735995:-1|gene:ADAC009288
ADAC007797-PA        -          CLIPB                -            1.2e-15   56.8   0.0   1.6e-15   56.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_520:46819-47737:1|gene:ADAC007797
ADAC009292-PA        -          CLIPB                -            1.3e-13   50.0   0.0   3.1e-13   48.8   0.0   1.5   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:720605-721397:-1|gene:ADAC009292
ADAC003199-PA        -          CLIPB                -            2.2e-12   46.0   0.2   7.5e-12   44.3   0.2   1.6   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_2112:135-1455:1|gene:ADAC003199
ADAC009293-PA        -          CLIPB                -            2.4e-12   45.9   0.0     1e-11   43.8   0.0   1.7   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_4:724574-725363:-1|gene:ADAC009293
ADAC006638-PA        -          CLIPB                -            5.1e-11   41.5   0.5   8.4e-11   40.8   0.4   1.4   1   1   0   1   1   1   1 hypothetical protein|protein_coding|scaffold_114:200848-202240:-1|gene:ADAC006638
ADAC005780-PA        -          CLIPB                -            3.1e-09   35.6   0.4   1.5e-08   33.4   0.1   1.8   1   1   0   2   2   1   1 hypothetical protein|protein_coding|scaffold_1858:205-7678:-1|gene:ADAC005780
