ogs	desc	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
16195	none	1	2	1	1	1	1	29	1	1	1	1	1	1	1
16197	none	1	3	1	1	1	1	1	2	2	1	1	1	1	1
1620	none	1	1	1	1	1	1	2	2	2	1	1	2	1	1
16206	none	4	1	1	1	1	1	1	1	1	1	1	1	1	1
16209	none	1	4	1	1	1	1	1	1	1	1	1	1	2	3
16214	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16229	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16260	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16266.1.1	none	2	5	2	2	3	2	3	3	3	1	1	1	2	5
16266.1.2	none	4	1	1	2	1	1	1	1	3	1	2	2	2	2
16275	none	1	2	1	1	1	1	2	1	1	1	1	1	1	1
16279	none	1	1	1	1	1	1	1	1	1	1	1	1	3	1
16287	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
16292	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16299	none	1	1	1	1	1	1	1	1	1	1	0	0	1	1
1630	none	7	4	4	7	4	6	4	3	3	3	3	1	3	3
16304	none	1	1	1	1	1	1	1	1	2	2	1	1	1	1
16306	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16308	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
16323	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16324	none	1	1	1	1	1	1	1	1	1	1	1	0	2	1
16327	none	2	1	1	2	1	1	1	1	1	1	1	1	1	1
1633	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
16330	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
16344	none	1	1	1	1	1	1	1	1	1	1	1	1	1	11
16345	none	1	1	1	2	1	1	2	1	1	1	1	1	1	1
16347	none	5	1	1	1	2	2	2	2	2	1	1	1	1	1
16348.1.1	none	1	1	2	2	2	2	2	1	1	1	1	1	1	1
16350	none	3	1	1	1	1	1	1	1	0	1	1	1	1	1
16356	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
16359	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
16368	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
16370	none	4	1	5	5	5	5	5	5	5	2	1	2	1	1
16374.2	none	1	1	1	1	1	1	1	1	1	1	1	0	1	2
16378	none	1	1	1	1	1	1	1	1	1	4	2	3	3	5
16381	none	1	1	1	1	1	9	1	1	1	1	1	1	1	0
1639	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16392	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16398	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1640	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16407.1	none	1	1	1	1	1	1	1	1	1	1	1	1	2	0
16411	none	2	1	1	1	1	1	1	1	1	1	2	1	2	1
16414	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16418	none	3	4	3	3	4	3	3	3	3	2	2	2	2	2
16425	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
16430	none	1	2	1	1	2	1	1	1	1	1	1	1	1	0
16433	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
16434	none	2	2	1	1	1	1	1	1	1	1	1	0	1	1
1644.1	none	6	4	4	4	4	4	5	3	3	5	5	0	7	7
1644.2	none	1	3	1	1	1	1	1	1	1	1	1	1	1	3
1645	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16456.2	none	14	5	2	2	2	2	3	1	4	11	6	2	12	11
16467	none	19	3	3	3	3	3	3	3	3	1	1	1	1	21
16478	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16490	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
16497	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16509	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1651	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16510	none	2	1	1	1	1	1	1	1	1	1	1	2	1	1
16519	none	1	1	1	1	1	2	1	1	1	1	1	1	1	2
16531	none	3	2	2	2	1	1	1	1	1	2	1	1	1	1
16533	none	1	1	1	1	1	1	1	0	1	1	1	1	1	1
16534	none	2	1	1	1	1	1	1	1	1	1	0	1	1	1
16546	none	2	1	1	1	1	1	1	1	1	2	2	2	3	2
16555	none	1	1	1	1	1	1	2	1	1	1	2	1	1	1
16560	none	1	1	1	1	1	1	1	1	1	1	2	0	1	2
16561	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
16574	none	3	2	1	1	2	3	2	2	4	1	1	1	1	1
16581	none	1	1	1	1	1	0	1	1	0	1	0	1	1	1
16583	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
16585	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
16597	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16606.1	none	3	4	4	7	4	2	4	3	3	2	3	3	4	3
16606.2	none	1	1	1	1	2	1	1	1	1	3	3	3	3	4
16608	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16613	none	1	1	1	0	1	1	1	1	1	2	1	1	2	2
16614	none	1	1	1	2	1	1	1	1	1	1	1	1	1	0
16615	none	1	1	1	2	1	1	2	1	1	1	1	1	1	1
16623	none	1	1	1	2	1	1	2	1	1	1	1	1	1	1
16633	none	1	1	1	1	1	1	1	1	0	1	1	1	1	1
16635	none	1	2	1	1	1	1	1	2	2	1	2	1	1	1
16652	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16665	none	1	1	1	1	0	1	1	1	1	1	0	1	2	1
16666	none	2	1	2	4	2	2	2	2	2	2	1	1	1	1
16680	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
16683	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16686	none	1	2	1	1	1	1	1	1	1	1	1	1	0	1
16688	none	1	1	3	3	2	2	2	2	2	1	1	1	2	1
1669	none	2	2	1	1	1	1	1	1	1	1	1	1	1	1
16693	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
16694	none	1	1	0	1	1	1	1	1	1	1	3	0	2	2
16695	none	1	1	1	1	1	1	1	1	1	1	0	1	2	0
16701	none	1	3	1	1	1	0	1	1	1	1	1	1	1	1
16720	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1673	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16730	none	1	1	1	1	1	1	1	1	1	0	1	0	1	1
1674	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
16747	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16751	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16777	none	7	8	6	7	7	6	5	6	6	6	4	6	7	7
16778	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
16779	none	1	1	1	1	0	1	0	1	1	1	1	1	1	1
16782	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16793.1	none	47	16	24	21	25	24	25	21	20	20	16	12	28	27
16794	none	1	4	2	2	2	2	2	2	2	1	0	1	1	1
16797.2	none	1	1	2	1	1	1	1	1	1	1	0	1	1	1
16800	none	1	1	1	1	1	1	1	1	1	2	3	1	3	3
16806	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
16810	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16823.1	none	1	1	1	1	1	0	1	1	1	1	0	1	2	2
16823.2	none	1	1	1	1	1	1	1	1	0	1	0	1	1	1
16830	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
16838	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16841	none	1	2	1	2	1	1	1	1	1	1	1	1	1	0
16848	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
16851.1	none	3	1	1	1	1	1	1	2	1	1	0	0	1	1
16864	none	1	1	1	2	1	1	1	1	1	1	1	1	1	2
16868	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16873	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
16877	none	1	1	1	21	2	33	9	20	1	1	1	1	1	1
16878	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
16884	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16885	none	3	1	2	2	2	3	2	2	2	1	1	1	1	1
16891	none	2	1	2	2	3	2	2	1	1	1	1	1	2	1
16892	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
169	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
1691	none	1	3	3	3	3	4	1	1	1	1	0	1	1	1
16914	none	1	4	1	1	1	1	1	1	1	2	1	1	1	3
16916.1	none	3	3	3	3	3	3	3	3	3	3	2	2	2	2
16916.2	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
16919	none	1	1	1	1	1	1	1	1	1	1	2	1	2	1
16922	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16923	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
16924.1.1	none	3	2	1	1	2	1	2	1	1	2	1	2	2	2
16924.2	none	2	4	1	2	4	4	2	1	2	1	1	2	2	2
16928	none	1	1	1	1	1	1	1	1	0	1	1	1	1	1
16930	none	1	1	1	1	1	1	1	1	1	2	1	1	1	2
16936	none	3	1	2	3	2	1	2	1	1	1	1	1	2	1
16967	none	1	1	1	1	1	1	1	1	1	1	1	1	0	2
16968	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16970	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
16975	none	1	1	1	1	1	1	1	1	1	2	2	2	1	2
16980	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
16988	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16998	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17	none	1	1	1	1	1	1	1	1	1	2	1	3	2	3
170	none	1	2	1	2	1	4	4	1	1	1	1	1	1	1
17003	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17005	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
17008	none	2	1	1	1	1	1	1	1	1	1	0	1	1	1
17010	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17024	none	26	4	12	14	13	14	14	17	17	9	4	5	20	22
17029	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17033	none	1	1	1	0	1	1	1	1	1	1	0	1	1	1
17034	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17035	none	2	1	1	1	1	1	1	1	1	1	2	1	2	3
17037	none	1	3	1	1	1	1	1	1	1	1	0	1	1	1
1705	none	1	1	1	1	2	1	1	2	2	2	2	0	1	1
17052	none	1	1	2	1	1	1	1	1	1	1	1	1	1	1
17058	none	1	1	1	2	1	1	1	1	1	1	2	1	3	3
1706	none	1	3	1	1	1	1	2	1	1	1	1	1	1	1
17062	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1707	none	1	7	1	1	1	1	1	1	2	1	1	1	1	1
17076	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17078	none	1	1	1	1	1	1	1	1	2	1	1	1	1	2
17083	none	1	1	2	2	1	1	1	1	1	1	1	1	0	1
17087	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
17088	none	1	1	1	1	0	1	1	1	1	1	1	1	1	1
17090	none	1	1	1	1	1	7	2	2	2	1	1	1	1	2
17100	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
17105	none	2	1	1	1	1	1	1	1	1	1	2	1	1	12
17107	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
17109	none	3	1	3	2	3	3	2	2	2	1	1	1	2	1
1711	none	1	1	1	1	1	1	2	1	1	1	1	1	1	0
17111	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
17114	none	2	1	1	1	1	1	1	1	1	1	0	2	0	2
17124	none	4	2	4	4	5	4	4	4	4	4	2	4	3	2
17131	none	1	1	1	1	1	1	1	1	1	1	2	2	2	2
17148	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
17150	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
17154	none	1	1	1	1	1	1	1	1	1	1	1	1	3	2
17155	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
17156	none	1	1	1	1	1	0	1	1	1	1	0	1	1	1
17159	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
17167	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
17170	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
17188	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17213	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
17215	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
17224.1	none	1	1	1	2	1	1	1	1	1	1	1	2	1	1
17224.2	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17230	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17231	none	2	1	5	5	4	5	5	6	4	2	0	2	1	1
17239	none	1	2	1	1	1	5	2	2	1	1	1	1	1	1
17246	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
17250	none	1	1	1	1	0	1	0	1	1	1	1	0	1	1
17260.1	none	3	1	1	1	1	1	1	1	1	3	3	3	4	3
17260.2	none	9	1	3	3	3	2	3	2	2	4	3	3	4	8
17268	none	2	1	1	2	2	3	1	2	2	2	2	1	2	2
17269	none	1	2	1	1	1	1	1	1	1	1	1	1	1	10
1727	none	1	1	1	1	1	1	1	1	1	1	2	2	2	3
17271	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
17273	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
17286	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17296	none	1	1	1	1	1	2	1	1	1	1	1	1	1	3
17298	none	1	1	1	1	1	1	1	1	1	1	1	1	3	2
17303	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
17305	none	1	1	1	0	0	1	0	1	0	0	1	1	1	3
17327	none	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1734	none	1	1	1	1	1	1	1	1	1	1	0	0	1	1
17340	none	1	1	1	1	1	1	1	1	1	1	1	1	1	11
17342	none	2	2	2	2	3	2	2	2	2	1	1	1	1	1
17343	none	1	1	1	1	1	1	3	1	1	1	1	1	1	2
1736	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
17360	none	1	3	1	1	1	1	1	1	1	1	1	1	1	2
17363	none	1	1	1	1	1	1	1	1	2	1	0	1	2	1
17365	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1737	none	1	1	1	1	1	1	1	2	2	1	1	1	1	1
1738	none	1	1	2	2	2	2	1	2	2	1	1	1	1	1
17391	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17394	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
17398	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17401	none	1	2	2	1	1	3	2	1	1	1	0	1	1	2
17402	none	2	6	2	2	2	3	2	1	1	1	1	1	2	1
17408	none	1	1	1	2	1	1	1	1	1	1	3	1	1	2
17416.2	none	2	1	1	1	1	1	1	1	1	2	2	1	2	2
17433.1	none	1	3	2	2	3	2	2	2	2	2	4	4	3	6
17433.2	none	4	4	1	2	2	2	0	2	2	1	1	5	1	1
17435	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17436	none	1	1	1	1	1	1	1	1	1	0	0	1	0	1
17437.2	none	1	0	2	2	2	2	2	2	2	4	2	3	3	6
17439	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17443	none	1	2	1	1	1	2	1	1	1	1	1	1	1	1
17450	none	1	1	1	1	1	1	1	1	1	1	0	0	1	1
17451	none	1	2	1	1	1	1	1	1	1	1	1	2	1	1
17452	none	1	1	1	1	1	1	1	1	1	1	0	1	3	1
17459	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
1747	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
17471	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17479	none	4	3	0	1	1	1	1	1	1	1	0	1	0	1
17498.1	none	1	5	1	1	1	1	2	1	2	2	2	3	2	3
17498.2	none	2	1	1	1	1	1	1	1	1	1	1	1	2	2
17502	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
17504	none	1	1	1	1	2	1	1	1	1	1	1	1	1	5
17534	none	1	1	1	1	1	1	1	1	1	1	1	4	1	1
17544	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17545	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17549	none	1	1	0	1	1	1	1	1	1	1	1	1	1	1
17560	none	1	1	1	1	1	1	1	1	1	2	1	1	1	0
17561	none	1	1	1	1	1	1	1	1	1	1	2	1	1	2
17564.2	none	2	1	2	2	2	2	2	2	2	1	1	1	7	2
17566	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17570	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17581	none	1	1	1	1	1	1	1	1	1	2	3	3	4	4
17582	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
17583	none	1	1	1	1	1	1	1	1	1	0	1	1	1	2
17585.2	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
17586	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17588	none	1	2	1	1	1	1	2	1	1	1	1	1	1	1
17598	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
17607	none	1	1	1	1	1	1	1	2	1	2	1	1	1	1
17614	none	46	19	59	61	34	33	31	25	28	23	17	11	26	35
17618	none	2	3	3	3	3	3	2	3	3	1	1	0	1	1
17631	none	1	1	1	1	1	1	1	1	1	1	2	1	1	2
17634	none	1	1	1	1	2	1	1	1	1	1	1	1	1	3
17637	none	1	1	1	1	2	1	1	1	1	1	1	2	1	3
17642	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17643	none	1	4	1	1	1	1	1	1	1	2	1	1	2	1
17656	none	1	2	1	1	1	1	1	1	1	2	2	3	1	3
17661	none	1	1	1	1	1	2	1	1	1	1	1	1	2	1
17663	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17668	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17669	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1767	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
17671	none	1	1	1	1	1	1	1	1	1	1	1	1	3	1
17672	none	2	2	2	2	2	2	2	2	2	1	1	1	0	1
17674	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
17686	none	1	1	1	1	2	1	1	1	1	1	1	2	1	1
17695	none	1	2	1	1	1	1	1	1	1	2	1	1	1	2
17699	none	1	0	1	4	2	2	1	2	2	1	1	1	1	3
17707	none	1	1	1	1	2	1	1	1	1	1	1	2	1	2
17715	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17718	none	2	2	1	1	1	1	1	1	1	1	2	1	2	2
17721	none	2	2	2	2	2	2	2	2	2	2	2	2	2	2
17735	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17737	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17747	none	1	1	2	2	2	2	2	2	2	3	1	0	3	2
17764	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17773.2	none	1	1	1	1	0	1	1	1	1	1	1	2	1	2
17774	none	1	1	1	1	1	1	1	1	1	1	1	1	2	3
17776	none	1	1	1	1	0	1	0	1	1	1	0	1	0	1
17784	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17785	none	1	1	1	1	1	1	1	1	1	2	2	2	1	1
17790	none	1	2	1	1	1	1	1	1	1	1	2	1	1	1
17791	none	1	1	1	1	0	1	1	1	1	1	1	1	2	1
17794	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17800	none	1	1	1	2	1	2	2	3	2	1	1	1	1	5
17803	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
17809.1.1.1	none	2	2	2	2	1	2	2	2	2	1	0	0	1	2
17809.1.1.2	none	1	1	2	2	2	2	2	1	2	1	1	1	1	1
17809.1.2	none	1	2	3	3	3	10	3	5	7	1	2	1	2	1
17809.2.1	none	1	1	1	1	1	1	1	1	1	1	1	0	1	3
17809.2.2	none	1	4	1	1	1	1	1	2	1	1	1	1	2	1
1781	none	2	1	1	1	1	1	1	1	1	1	1	1	0	4
17817	none	1	1	1	1	2	1	1	2	2	1	1	1	1	1
17820.1	none	2	1	1	1	1	1	1	1	1	6	4	4	6	7
17820.2	none	3	1	3	3	3	3	3	5	4	1	2	1	4	3
17827	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
17840	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1785.2	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
17857	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
17860	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
17863	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17867	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17872	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
17877	none	1	1	1	1	1	1	1	1	1	2	1	1	2	2
17879	none	1	1	1	1	1	1	1	2	1	1	1	2	1	2
17885	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17889	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1789	none	1	3	2	2	3	2	1	10	9	5	1	1	3	6
17890	none	1	1	1	1	2	1	1	1	1	1	0	1	1	1
17910	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
17914	none	1	1	1	1	1	1	1	1	1	1	1	2	2	2
17920	none	1	1	1	1	1	1	1	1	1	2	0	1	1	1
17921	none	1	4	1	1	1	1	1	1	1	1	1	1	2	1
17942	none	1	2	2	2	2	2	2	1	1	1	1	1	2	1
17943	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
17954	none	1	2	1	1	1	1	2	1	1	1	1	1	1	2
17959	none	1	1	1	1	1	1	1	1	1	2	3	1	1	2
1796	none	1	1	1	2	1	2	1	1	1	1	1	1	1	0
17973	none	1	1	1	1	1	2	1	1	1	1	1	1	1	2
17977	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17978	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17979	none	4	1	1	1	1	1	1	1	1	1	1	1	1	2
17980	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17985	none	1	1	1	1	1	1	2	1	1	1	1	1	1	0
17988	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
17993	none	2	2	3	3	4	3	2	2	2	1	1	1	2	2
17994	none	1	2	2	2	2	2	2	1	4	1	1	1	1	1
1800	none	5	3	2	2	2	2	2	2	2	1	1	1	2	2
18007	none	2	2	2	2	2	2	2	2	2	1	1	1	1	1
18010	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18022	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
18024	none	2	1	1	1	1	0	1	1	1	1	1	1	1	1
18029	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1803	none	1	1	1	1	2	1	1	2	1	1	0	1	1	1
18031	none	1	1	1	1	1	1	1	1	1	2	1	1	2	1
18033	none	6	3	2	2	2	2	2	2	2	0	1	0	1	1
18036	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18038	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
18049	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
18061	none	1	1	1	1	1	1	1	1	1	1	1	1	1	6
18072	none	2	3	3	3	3	2	4	4	4	1	1	1	1	1
18081	none	1	1	1	1	1	2	1	1	1	1	1	1	1	2
18082	none	1	1	1	1	1	1	2	1	1	1	1	0	1	1
18085	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
18092	none	1	1	1	1	1	1	1	1	1	1	1	1	1	18
18098	none	1	2	1	1	1	1	1	1	1	2	1	1	2	5
18099	none	1	1	1	1	1	1	1	1	1	1	2	0	1	0
181	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18105	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
18113	none	1	2	1	1	1	2	1	1	1	1	1	1	2	1
1812	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
18124	none	1	1	1	1	1	1	1	1	0	1	0	0	2	1
18130	none	1	2	1	1	0	1	0	1	1	1	1	1	1	2
18136	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18139	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1814	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18149.2	none	4	2	4	4	4	5	4	3	3	1	2	1	1	1
1815	none	1	1	2	2	2	2	2	2	2	1	1	1	1	1
18160	none	1	1	1	1	1	1	1	1	1	2	1	2	1	2
18162	none	1	2	1	1	1	1	1	1	1	1	1	2	1	3
18165	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
18166	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
18169	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
18170	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
18176.1	none	6	7	6	7	6	6	6	6	6	5	6	5	6	17
18178	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18182	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18188	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18202.2	none	2	1	1	1	1	1	1	1	1	2	1	1	1	1
18206	none	1	3	1	1	1	2	1	1	1	1	1	1	1	1
1822.2	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
18225	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
18226	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18231	none	1	1	1	2	1	1	2	1	2	1	1	1	1	2
18232.2	none	1	1	0	1	1	2	1	1	2	1	1	1	0	2
18242	none	2	1	1	1	1	1	1	1	1	1	1	2	2	3
18245	none	2	1	1	1	1	1	1	1	1	1	1	1	2	1
18247.1	none	1	1	1	1	1	0	1	1	1	1	1	1	2	2
18247.2	none	2	2	1	1	2	1	1	1	1	2	3	2	4	2
1825	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18252	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
18256	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
18265	none	1	1	1	1	1	1	1	1	1	0	1	0	2	1
18269	none	1	2	1	1	2	1	1	1	1	1	1	1	2	3
18285	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
18290	none	3	3	2	2	2	2	2	3	2	1	1	1	1	1
18294	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
18308	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
18314.1	none	1	1	1	3	1	1	1	1	1	1	1	1	1	3
18314.2	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
18322	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18328	none	1	1	2	1	2	2	1	1	1	1	1	1	2	1
18335	none	1	1	1	1	1	1	1	1	1	2	0	2	3	2
18342	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
18347	none	1	1	1	1	1	1	2	1	1	1	2	1	1	3
18349	none	1	1	1	1	1	1	1	0	1	1	1	1	1	1
1835	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
18357	none	3	2	2	3	3	3	3	3	3	2	1	3	1	1
18358	none	1	1	1	1	1	1	0	1	1	1	0	1	2	1
1836	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
18360	none	1	1	1	1	1	1	1	1	1	1	1	1	1	7
18361	none	1	1	1	2	1	1	1	1	1	0	0	1	1	1
18378	none	1	1	1	1	1	1	1	1	2	1	1	2	1	1
18381	none	1	1	1	1	2	1	1	1	1	1	0	1	1	1
18385	none	1	2	1	1	1	1	1	1	1	1	2	1	1	1
18388.1	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
