ogs	desc	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
16628	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16633	none	1	1	1	1	1	1	1	1	0	1	1	1	1	1
16637	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
16638	none	3	2	1	2	2	1	2	2	2	0	0	0	1	1
16643	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16646	none	1	0	1	1	1	1	1	1	1	1	1	0	1	1
16663	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16665	none	1	1	1	1	0	1	1	1	1	1	0	1	2	1
16666	none	2	1	2	4	2	2	2	2	2	2	1	1	1	1
16677	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16683	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16686	none	1	2	1	1	1	1	1	1	1	1	1	1	0	1
16688	none	1	1	3	3	2	2	2	2	2	1	1	1	2	1
1669	none	2	2	1	1	1	1	1	1	1	1	1	1	1	1
16693	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
16694	none	1	1	0	1	1	1	1	1	1	1	3	0	2	2
16695	none	1	1	1	1	1	1	1	1	1	1	0	1	2	0
16701	none	1	3	1	1	1	0	1	1	1	1	1	1	1	1
16720	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1673	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16730	none	1	1	1	1	1	1	1	1	1	0	1	0	1	1
16739.2	none	1	1	0	0	0	0	0	0	0	1	1	1	0	1
1674	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
16742	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16751	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1676	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16761	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1677	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16770	none	3	0	1	1	3	1	1	1	1	5	2	0	3	1
16777	none	7	8	6	7	7	6	5	6	6	6	4	6	7	7
16778	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
16781	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16790	none	0	0	0	1	1	0	1	0	0	0	0	0	0	1
16793.2	none	1	1	1	1	1	1	1	1	1	0	0	0	1	1
16794	none	1	4	2	2	2	2	2	2	2	1	0	1	1	1
16795	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16797.1	none	1	0	0	0	0	0	0	0	0	1	0	1	1	0
16797.2	none	1	1	2	1	1	1	1	1	1	1	0	1	1	1
16800	none	1	1	1	1	1	1	1	1	1	2	3	1	3	3
16805	none	1	0	2	2	1	1	1	1	1	1	1	1	1	1
16810	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16820	none	1	1	0	0	0	0	0	0	0	1	1	1	0	1
16823.1	none	1	1	1	1	1	0	1	1	1	1	0	1	2	2
16823.2	none	1	1	1	1	1	1	1	1	0	1	0	1	1	1
16825	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16830	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
16832	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16836	none	0	1	0	0	0	0	0	0	0	1	1	2	1	1
16837	none	0	0	0	0	0	0	0	1	0	0	0	1	1	1
16838	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16842	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16848	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
16851.2	none	1	1	1	1	1	1	1	1	1	0	0	0	2	1
16854	none	0	0	0	1	0	1	0	0	1	0	1	0	0	0
16864	none	1	1	1	2	1	1	1	1	1	1	1	1	1	2
16872	none	1	0	2	2	2	2	2	2	2	1	1	1	1	1
16877	none	1	1	1	21	2	33	9	20	1	1	1	1	1	1
16884	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16885	none	3	1	2	2	2	3	2	2	2	1	1	1	1	1
16886.1	none	0	0	0	0	0	0	1	0	0	2	0	1	0	1
16886.2	none	0	2	0	0	0	0	0	0	0	0	0	0	1	1
16889	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16891	none	2	1	2	2	3	2	2	1	1	1	1	1	2	1
16892	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
169	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
16912	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
16914	none	1	4	1	1	1	1	1	1	1	2	1	1	1	3
16916.1	none	3	3	3	3	3	3	3	3	3	3	2	2	2	2
16916.2	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
16922	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16923	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
16924.1.2	none	1	0	0	0	0	1	0	0	0	0	0	0	0	1
16924.2	none	2	4	1	2	4	4	2	1	2	1	1	2	2	2
16926	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16928	none	1	1	1	1	1	1	1	1	0	1	1	1	1	1
16930	none	1	1	1	1	1	1	1	1	1	2	1	1	1	2
16935	none	1	2	1	1	1	1	1	1	1	0	0	0	1	1
16936	none	3	1	2	3	2	1	2	1	1	1	1	1	2	1
16941	none	0	0	0	0	0	1	0	1	0	0	0	0	0	1
16943	none	1	1	1	2	1	1	1	1	1	0	0	0	0	1
16944	none	2	4	0	0	0	0	0	0	0	1	2	1	1	3
16948	none	1	0	1	1	1	1	1	1	1	1	0	1	1	1
16950	none	1	0	1	1	1	1	1	1	1	0	0	0	1	1
16968	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
16969	none	1	0	1	1	1	1	1	1	1	1	1	1	4	1
1697	none	1	0	1	1	1	1	0	1	1	1	0	0	1	0
16970	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
16975	none	1	1	1	1	1	1	1	1	1	2	2	2	1	2
16980	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
16981	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16990	none	0	0	0	0	0	1	0	1	0	0	0	0	1	1
16998	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
16999	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	none	1	1	1	1	1	1	1	1	1	2	1	3	2	3
170	none	1	2	1	2	1	4	4	1	1	1	1	1	1	1
17000	none	1	0	1	1	1	1	1	1	1	1	1	0	1	1
17003	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17005	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
17008	none	2	1	1	1	1	1	1	1	1	1	0	1	1	1
17010	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17021	none	1	0	1	1	1	1	1	1	1	1	0	2	1	1
17024	none	26	4	12	14	13	14	14	17	17	9	4	5	20	22
17026	none	1	0	1	1	1	2	1	1	1	1	1	1	2	3
17029	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1703	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17033	none	1	1	1	0	1	1	1	1	1	1	0	1	1	1
17034	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17035	none	2	1	1	1	1	1	1	1	1	1	2	1	2	3
17037	none	1	3	1	1	1	1	1	1	1	1	0	1	1	1
1705	none	1	1	1	1	2	1	1	2	2	2	2	0	1	1
17052	none	1	1	2	1	1	1	1	1	1	1	1	1	1	1
17058	none	1	1	1	2	1	1	1	1	1	1	2	1	3	3
17059.1	none	1	1	1	1	1	1	1	1	1	1	1	1	0	0
17059.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1706	none	1	3	1	1	1	1	2	1	1	1	1	1	1	1
17062	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17065	none	0	1	0	0	0	0	0	0	0	0	1	1	0	0
17067	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17068	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17074	none	1	1	2	1	1	1	1	1	1	1	1	1	0	0
17075	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17076	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17077	none	1	1	1	1	1	1	1	1	1	0	0	0	1	1
17078	none	1	1	1	1	1	1	1	1	2	1	1	1	1	2
17083	none	1	1	2	2	1	1	1	1	1	1	1	1	0	1
17087	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
17092	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17094	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17098.1	none	1	0	1	1	1	1	1	1	1	1	1	1	1	2
17098.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17107	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
17109	none	3	1	3	2	3	3	2	2	2	1	1	1	2	1
1711	none	1	1	1	1	1	1	2	1	1	1	1	1	1	0
17111	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
17114	none	2	1	1	1	1	1	1	1	1	1	0	2	0	2
17115	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17129	none	3	0	1	1	1	1	1	1	1	1	2	1	1	2
17131	none	1	1	1	1	1	1	1	1	1	1	2	2	2	2
17143	none	1	0	0	0	0	0	0	0	0	0	1	1	1	2
17147	none	1	0	1	1	1	1	1	1	1	1	0	1	1	1
17148	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
17150	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
17154	none	1	1	1	1	1	1	1	1	1	1	1	1	3	2
17156	none	1	1	1	1	1	0	1	1	1	1	0	1	1	1
17159	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1716	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17167	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
17169	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17170	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
17183	none	1	0	0	0	0	0	0	0	0	1	0	1	2	1
17188	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17200	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17218	none	3	0	0	0	0	0	0	0	0	1	0	1	1	1
17223	none	1	0	0	0	0	0	0	0	0	1	0	0	1	1
17224.1	none	1	1	1	2	1	1	1	1	1	1	1	2	1	1
17224.2	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17230	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17231	none	2	1	5	5	4	5	5	6	4	2	0	2	1	1
17237	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17239	none	1	2	1	1	1	5	2	2	1	1	1	1	1	1
17246	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
17249	none	1	0	1	2	1	2	1	1	1	1	1	1	1	1
17250	none	1	1	1	1	0	1	0	1	1	1	1	0	1	1
17251	none	0	0	0	1	0	0	0	1	0	0	0	0	0	1
17260.1	none	3	1	1	1	1	1	1	1	1	3	3	3	4	3
17261	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17263	none	5	12	2	2	2	2	2	3	3	0	0	0	0	2
17269	none	1	2	1	1	1	1	1	1	1	1	1	1	1	10
1727	none	1	1	1	1	1	1	1	1	1	1	2	2	2	3
17271	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
17273	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
17279	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17282	none	1	1	1	1	1	2	1	1	1	0	0	0	0	1
17286	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17291	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17292	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17298	none	1	1	1	1	1	1	1	1	1	1	1	1	3	2
17303	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
17305	none	1	1	1	0	0	1	0	1	0	0	1	1	1	3
17310.1	none	1	2	1	1	1	3	1	1	1	1	1	0	0	0
17310.2	none	4	0	1	1	1	1	1	0	1	5	6	6	7	11
17317	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17329	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1734	none	1	1	1	1	1	1	1	1	1	1	0	0	1	1
17342	none	2	2	2	2	3	2	2	2	2	1	1	1	1	1
17343	none	1	1	1	1	1	1	3	1	1	1	1	1	1	2
17352	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17359.1	none	1	1	1	1	0	1	0	1	1	0	0	0	1	0
17359.2	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1736	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
17360	none	1	3	1	1	1	1	1	1	1	1	1	1	1	2
17363	none	1	1	1	1	1	1	1	1	2	1	0	1	2	1
17365	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
17367	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1737	none	1	1	1	1	1	1	1	2	2	1	1	1	1	1
17372	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17374	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17379	none	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1738	none	1	1	2	2	2	2	1	2	2	1	1	1	1	1
17391	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17394	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
17398	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1740	none	0	0	0	1	1	0	1	0	0	0	0	1	0	0
17401	none	1	2	2	1	1	3	2	1	1	1	0	1	1	2
17402	none	2	6	2	2	2	3	2	1	1	1	1	1	2	1
17408	none	1	1	1	2	1	1	1	1	1	1	3	1	1	2
17416.1	none	1	1	1	1	1	1	1	1	1	0	0	1	0	0
17416.2	none	2	1	1	1	1	1	1	1	1	2	2	1	2	2
17422	none	0	0	0	0	0	1	1	0	0	0	1	0	0	1
17431	none	1	1	1	0	0	0	0	0	0	1	1	1	1	1
17433.1	none	1	3	2	2	3	2	2	2	2	2	4	4	3	6
17435	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
17437.1.1	none	3	0	3	3	3	2	3	3	3	2	2	1	2	2
17437.1.2	none	3	0	3	3	3	3	2	2	2	3	2	2	4	6
17437.2	none	1	0	2	2	2	2	2	2	2	4	2	3	3	6
17439	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17440	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17443	none	1	2	1	1	1	2	1	1	1	1	1	1	1	1
17452	none	1	1	1	1	1	1	1	1	1	1	0	1	3	1
17464	none	2	0	1	1	1	1	1	1	1	2	2	1	3	3
17466	none	1	0	0	0	0	0	0	0	0	0	1	0	0	1
1747	none	1	1	1	1	1	1	1	2	1	1	1	1	1	1
17470	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17471	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17473	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17479	none	4	3	0	1	1	1	1	1	1	1	0	1	0	1
17489	none	0	0	0	0	0	1	0	0	0	0	0	0	0	1
17498.1	none	1	5	1	1	1	1	2	1	2	2	2	3	2	3
17502	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
17504	none	1	1	1	1	2	1	1	1	1	1	1	1	1	5
17534	none	1	1	1	1	1	1	1	1	1	1	1	4	1	1
17544	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17545	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17547	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17549	none	1	1	0	1	1	1	1	1	1	1	1	1	1	1
17550	none	1	0	1	1	1	1	1	4	3	1	1	1	1	1
17558	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17560	none	1	1	1	1	1	1	1	1	1	2	1	1	1	0
17561	none	1	1	1	1	1	1	1	1	1	1	2	1	1	2
17564.1	none	1	0	1	1	1	1	1	0	0	1	1	1	0	0
17564.2	none	2	1	2	2	2	2	2	2	2	1	1	1	7	2
17570	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17571	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17581	none	1	1	1	1	1	1	1	1	1	2	3	3	4	4
17582	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
17583	none	1	1	1	1	1	1	1	1	1	0	1	1	1	2
17585.1	none	0	1	1	1	1	1	1	1	1	0	0	1	0	1
17585.2	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
17588	none	1	2	1	1	1	1	2	1	1	1	1	1	1	1
17596.1	none	1	1	1	2	1	1	1	1	1	0	0	0	0	1
17596.2	none	1	1	0	0	0	0	0	0	0	1	1	1	2	1
17599	none	3	0	1	1	3	2	0	0	0	1	0	1	1	0
17600	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17603	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17607	none	1	1	1	1	1	1	1	2	1	2	1	1	1	1
17608	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17614	none	46	19	59	61	34	33	31	25	28	23	17	11	26	35
17618	none	2	3	3	3	3	3	2	3	3	1	1	0	1	1
17633	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17634	none	1	1	1	1	2	1	1	1	1	1	1	1	1	3
17637	none	1	1	1	1	2	1	1	1	1	1	1	2	1	3
17638	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17642	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17643	none	1	4	1	1	1	1	1	1	1	2	1	1	2	1
17656	none	1	2	1	1	1	1	1	1	1	2	2	3	1	3
1766	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17661	none	1	1	1	1	1	2	1	1	1	1	1	1	2	1
17668	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
17669	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1767	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
17671	none	1	1	1	1	1	1	1	1	1	1	1	1	3	1
17672	none	2	2	2	2	2	2	2	2	2	1	1	1	0	1
17674	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
17686	none	1	1	1	1	2	1	1	1	1	1	1	2	1	1
17695	none	1	2	1	1	1	1	1	1	1	2	1	1	1	2
17699	none	1	0	1	4	2	2	1	2	2	1	1	1	1	3
17703.1	none	1	0	1	1	1	1	1	1	1	2	1	1	1	1
17703.2	none	1	1	1	1	1	1	1	1	1	0	0	0	2	2
17704	none	0	0	0	0	0	0	0	1	0	1	0	0	1	1
17706	none	0	1	1	1	1	1	1	1	1	0	0	0	1	1
17707	none	1	1	1	1	2	1	1	1	1	1	1	2	1	2
17718	none	2	2	1	1	1	1	1	1	1	1	2	1	2	2
17722	none	3	0	1	1	1	1	1	1	1	1	1	1	1	1
1773	none	0	0	0	2	3	17	4	3	1	0	0	0	0	1
17735	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
17737	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17743	none	1	1	1	0	0	0	0	0	0	1	0	1	1	1
17746	none	0	1	0	0	0	0	1	0	0	0	1	0	1	2
17747	none	1	1	2	2	2	2	2	2	2	3	1	0	3	2
17757	none	1	0	1	1	1	1	0	0	0	1	1	0	2	2
17761	none	1	0	1	1	1	1	1	1	1	2	1	1	1	1
17773.1	none	1	0	1	0	1	1	1	1	1	1	1	1	1	1
17774	none	1	1	1	1	1	1	1	1	1	1	1	1	2	3
17776	none	1	1	1	1	0	1	0	1	1	1	0	1	0	1
17784	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
17785	none	1	1	1	1	1	1	1	1	1	2	2	2	1	1
17788	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17790	none	1	2	1	1	1	1	1	1	1	1	2	1	1	1
17793	none	3	1	3	2	3	4	10	3	4	0	0	0	1	1
17794	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
178	none	1	1	1	1	1	1	1	1	1	1	1	0	0	0
1780	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17803	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
17809.1.1.1	none	2	2	2	2	1	2	2	2	2	1	0	0	1	2
17809.1.1.2	none	1	1	2	2	2	2	2	1	2	1	1	1	1	1
17809.1.2	none	1	2	3	3	3	10	3	5	7	1	2	1	2	1
17809.2.1	none	1	1	1	1	1	1	1	1	1	1	1	0	1	3
1781	none	2	1	1	1	1	1	1	1	1	1	1	1	0	4
1782	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17820.2	none	3	1	3	3	3	3	3	5	4	1	2	1	4	3
17840	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17843	none	1	1	1	0	1	0	1	1	1	0	0	0	1	1
1785.1	none	0	1	0	0	0	0	0	0	0	0	0	1	0	0
1785.2	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
17850	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17857	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
17861	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17869	none	8	6	3	4	3	3	2	3	3	0	0	0	0	1
17877	none	1	1	1	1	1	1	1	1	1	2	1	1	2	2
17879	none	1	1	1	1	1	1	1	2	1	1	1	2	1	2
17885	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17889	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1789	none	1	3	2	2	3	2	1	10	9	5	1	1	3	6
17901	none	0	0	1	1	1	1	1	1	1	1	0	0	0	0
17910	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
17911	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17914	none	1	1	1	1	1	1	1	1	1	1	1	2	2	2
17916	none	0	1	1	1	1	1	1	1	1	1	0	1	0	0
17920	none	1	1	1	1	1	1	1	1	1	2	0	1	1	1
17922	none	0	1	0	0	0	0	0	0	0	0	0	0	0	1
17923	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17928	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17933	none	1	0	1	1	1	1	1	1	1	1	0	1	2	1
17935	none	1	0	1	1	1	1	1	1	1	1	1	0	1	1
17938	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
17942	none	1	2	2	2	2	2	2	1	1	1	1	1	2	1
17943	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
17945	none	1	0	1	1	1	1	1	1	1	1	1	1	2	1
17954	none	1	2	1	1	1	1	2	1	1	1	1	1	1	2
17955	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17959	none	1	1	1	1	1	1	1	1	1	2	3	1	1	2
17960	none	0	1	0	1	1	0	0	0	0	0	0	0	1	1
17966	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17967	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17977	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
17978	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17979	none	4	1	1	1	1	1	1	1	1	1	1	1	1	2
1798	none	1	0	1	1	1	1	1	1	1	2	0	1	6	9
17980	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
17985	none	1	1	1	1	1	1	2	1	1	1	1	1	1	0
17988	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
17992	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
17993	none	2	2	3	3	4	3	2	2	2	1	1	1	2	2
18003	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18007	none	2	2	2	2	2	2	2	2	2	1	1	1	1	1
18008	none	0	0	2	1	0	1	0	0	0	2	2	2	3	1
18014	none	0	0	0	1	1	1	1	1	1	1	1	2	2	2
18024	none	2	1	1	1	1	0	1	1	1	1	1	1	1	1
18029	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1803	none	1	1	1	1	2	1	1	2	1	1	0	1	1	1
18031	none	1	1	1	1	1	1	1	1	1	2	1	1	2	1
18033	none	6	3	2	2	2	2	2	2	2	0	1	0	1	1
18036	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18038	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
18045	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18049	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
18061	none	1	1	1	1	1	1	1	1	1	1	1	1	1	6
18062	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18072	none	2	3	3	3	3	2	4	4	4	1	1	1	1	1
18073	none	1	0	1	1	1	1	1	1	1	1	0	1	1	2
18079	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
18082	none	1	1	1	1	1	1	2	1	1	1	1	0	1	1
18084	none	1	0	1	1	1	3	4	1	1	1	1	1	1	2
18085	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
18092	none	1	1	1	1	1	1	1	1	1	1	1	1	1	18
18097	none	1	0	1	1	1	1	1	1	1	1	2	1	0	0
18098	none	1	2	1	1	1	1	1	1	1	2	1	1	2	5
18099	none	1	1	1	1	1	1	1	1	1	1	2	0	1	0
181	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18105	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
18107	none	1	1	1	0	0	1	0	0	0	1	1	1	1	1
1811	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18113	none	1	2	1	1	1	2	1	1	1	1	1	1	2	1
18116	none	1	0	1	1	1	1	1	1	1	2	2	2	5	5
18130	none	1	2	1	1	0	1	0	1	1	1	1	1	1	2
18136	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18139	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1814	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18149.1	none	1	1	0	0	0	0	0	0	0	0	0	1	1	1
1815	none	1	1	2	2	2	2	2	2	2	1	1	1	1	1
18154	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18160	none	1	1	1	1	1	1	1	1	1	2	1	2	1	2
18162	none	1	2	1	1	1	1	1	1	1	1	1	2	1	3
18163	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
18166	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
18167	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18168	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18170	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
18174	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18176.1	none	6	7	6	7	6	6	6	6	6	5	6	5	6	17
18176.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18178	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18179	none	1	0	1	1	1	1	1	1	1	1	1	0	1	1
18182	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
18188	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
18190	none	0	1	0	0	0	0	0	0	0	0	0	0	0	4
18194	none	3	3	2	2	2	2	2	2	2	1	0	1	0	0
18198	none	1	1	1	1	1	1	1	1	1	0	0	0	1	1
18202.1	none	1	1	1	1	1	1	1	1	1	0	0	0	1	1
18202.2	none	2	1	1	1	1	1	1	1	1	2	1	1	1	1
18203.1.2	none	1	1	0	0	0	0	1	0	0	0	0	0	0	5
18203.2	none	0	0	0	0	0	0	0	1	0	0	0	0	1	9
18206	none	1	3	1	1	1	2	1	1	1	1	1	1	1	1
18214	none	1	0	1	1	1	1	1	1	1	2	1	1	1	1
1822.1	none	1	0	1	1	1	1	1	1	1	2	1	0	1	1
1822.2	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
18222	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18225	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
